source,target
AFG,AUT
AFG,BDI
AFG,BEN
AFG,BFA
AFG,BIH
AFG,BLR
AFG,BOL
AFG,BWA
AFG,CAF
AFG,CHE
AFG,COG
AFG,COL
AFG,CRI
AFG,DOM
AFG,EST
AFG,HRV
AFG,JOR
AFG,KEN
AFG,MDG
AFG,MKD
AFG,MOZ
AFG,NZL
AFG,PRT
AFG,QAT
AFG,SGP
AFG,SUR
AFG,SVK
AFG,UGA
AFG,ZWE
AGO,ARM
AGO,BDI
AGO,BHR
AGO,BLR
AGO,CAN
AGO,JAM
AGO,JOR
AGO,KAZ
AGO,LKA
AGO,LTU
AGO,MLT
AGO,MMR
AGO,MWI
AGO,MYS
AGO,OMN
AGO,SEN
AGO,SLE
AGO,SUR
AGO,TGO
ALB,AZE
ALB,BHR
ALB,CAF
ALB,COL
ALB,CRI
ALB,IDN
ALB,IRL
ALB,IRQ
ALB,JPN
ALB,KAZ
ALB,LBN
ALB,LBR
ALB,LVA
ALB,MLT
ALB,MOZ
ALB,MUS
ALB,NGA
ALB,POL
ALB,SWE
ALB,SWZ
ALB,TJK
ALB,TKM
ALB,ZMB
ARE,BFA
ARE,CAF
ARE,COM
ARE,EGY
ARE,GAB
ARE,GHA
ARE,HTI
ARE,IDN
ARE,IRL
ARE,LSO
ARE,LTU
ARE,MKD
ARE,MLT
ARE,MUS
ARE,NGA
ARE,SWZ
ARE,TGO
ARE,ZAF
ARE,ZWE
ARG,CAF
ARG,GEO
ARG,HND
ARG,IRL
ARG,KHM
ARG,MOZ
ARG,MUS
ARG,NER
ARG,OMN
ARG,RWA
ARG,SGP
ARG,SLE
ARG,SUR
ARG,TGO
ARG,TJK
ARG,TKM
ARG,UZB
ARG,ZWE
ARM,BWA
ARM,CAN
ARM,CHL
ARM,CZE
ARM,ECU
ARM,ESP
ARM,GTM
ARM,HTI
ARM,JAM
ARM,KWT
ARM,LKA
ARM,LVA
ARM,MKD
ARM,MUS
ARM,NGA
ARM,NOR
ARM,NPL
ARM,OMN
ARM,PAN
ARM,PER
ARM,SUR
ARM,TTO
ARM,TUR
ARM,TZA
ARM,UGA
ARM,VNM
AUS,BDI
AUS,BLR
AUS,CAF
AUS,GTM
AUS,HUN
AUS,LVA
AUS,MMR
AUS,PAN
AUS,PRY
AUS,RWA
AUS,TZA
AUT,AZE
AUT,BDI
AUT,BEN
AUT,BWA
AUT,CMR
AUT,DNK
AUT,LTU
AUT,MLI
AUT,MOZ
AUT,MUS
AUT,RWA
AUT,TGO
AUT,YEM
AUT,ZWE
AZE,AFG
AZE,ALB
AZE,ARE
AZE,BFA
AZE,BGD
AZE,CMR
AZE,COG
AZE,ECU
AZE,EST
AZE,FRA
AZE,GTM
AZE,HRV
AZE,HTI
AZE,MUS
AZE,NGA
AZE,NIC
AZE,SLE
AZE,SVK
AZE,SWE
AZE,TUN
AZE,TZA
AZE,UZB
BDI,ARM
BDI,AUS
BDI,AUT
BDI,AZE
BDI,BHR
BDI,BWA
BDI,CHE
BDI,CHL
BDI,CMR
BDI,CRI
BDI,DOM
BDI,FIN
BDI,HRV
BDI,HUN
BDI,IRL
BDI,IRN
BDI,ISL
BDI,LBR
BDI,MDA
BDI,MDG
BDI,MKD
BDI,MUS
BDI,MYS
BDI,NOR
BDI,PAK
BDI,PAN
BDI,PHL
BDI,PRT
BDI,SGP
BDI,SVK
BDI,SVN
BDI,SWE
BDI,SWZ
BDI,TZA
BDI,UKR
BDI,URY
BDI,ZAF
BDI,ZMB
BEL,ISL
BEL,JPN
BEN,AUT
BEN,AZE
BEN,BGR
BEN,CHL
BEN,COM
BEN,CYP
BEN,CZE
BEN,DNK
BEN,GIN
BEN,GRC
BEN,IND
BEN,ISR
BEN,KOR
BEN,LBN
BEN,LSO
BEN,LUX
BEN,LVA
BEN,MAR
BEN,MDA
BEN,MOZ
BEN,MYS
BEN,NPL
BEN,PER
BEN,SUR
BEN,SVK
BEN,SWE
BEN,TCD
BEN,UGA
BFA,AGO
BFA,ARG
BFA,AUS
BFA,AUT
BFA,BDI
BFA,CAN
BFA,CHL
BFA,DEU
BFA,GAB
BFA,IND
BFA,IRN
BFA,LKA
BFA,LSO
BFA,MEX
BFA,MMR
BFA,MOZ
BFA,MYS
BFA,NZL
BFA,OMN
BFA,PAK
BFA,PRY
BFA,RUS
BFA,TUN
BFA,VNM
BGD,BDI
BGD,BEN
BGD,BFA
BGD,BIH
BGD,CHL
BGD,COL
BGD,CYP
BGD,CZE
BGD,DEU
BGD,GAB
BGD,LBR
BGD,MRT
BGD,NER
BGD,NIC
BGD,SEN
BGD,ZWE
BGR,ALB
BGR,BDI
BGR,BIH
BGR,BWA
BGR,ECU
BGR,GAB
BGR,GHA
BGR,LSO
BGR,MLI
BGR,MLT
BGR,MOZ
BGR,NGA
BGR,RWA
BGR,SAU
BGR,SUR
BGR,SWZ
BGR,ZWE
BHR,AFG
BHR,AGO
BHR,BDI
BHR,BLR
BHR,BWA
BHR,CAF
BHR,CHE
BHR,CHL
BHR,DNK
BHR,ECU
BHR,GAB
BHR,ISL
BHR,MEX
BHR,NGA
BHR,PER
BHR,RWA
BHR,SLE
BHR,SVN
BHR,SWZ
BHR,TCD
BHR,TJK
BHR,TUN
BIH,AUT
BIH,BHR
BIH,BLR
BIH,CHL
BIH,CRI
BIH,KAZ
BIH,KOR
BIH,KWT
BIH,LBR
BIH,MEX
BIH,MRT
BIH,OMN
BIH,PRY
BIH,UZB
BIH,ZMB
BIH,ZWE
BLR,BFA
BLR,BHR
BLR,CHE
BLR,CHL
BLR,COG
BLR,DEU
BLR,DNK
BLR,JOR
BLR,KHM
BLR,MAR
BLR,MEX
BLR,MKD
BLR,MLI
BLR,MRT
BLR,MWI
BLR,OMN
BLR,SWE
BLR,SWZ
BLR,TCD
BLR,THA
BLR,TTO
BOL,ALB
BOL,ARE
BOL,BGR
BOL,CMR
BOL,CYP
BOL,CZE
BOL,DZA
BOL,GAB
BOL,GEO
BOL,GRC
BOL,IDN
BOL,IND
BOL,LVA
BOL,MAR
BOL,MDG
BOL,MYS
BOL,NIC
BOL,OMN
BOL,PHL
BOL,PRT
BOL,RWA
BOL,SGP
BOL,SLE
BOL,SWE
BOL,TUN
BOL,VNM
BOL,YEM
BRA,ARE
BRA,AZE
BRA,COM
BRA,KGZ
BRA,KHM
BRA,LBR
BRA,LSO
BRA,MDG
BRA,MLT
BRA,SEN
BRA,TJK
BWA,CAN
BWA,CHE
BWA,DNK
BWA,ECU
BWA,GRC
BWA,HTI
BWA,HUN
BWA,IDN
BWA,ITA
BWA,JOR
BWA,KAZ
BWA,KWT
BWA,LVA
BWA,MDA
BWA,MEX
BWA,MYS
BWA,NZL
BWA,OMN
BWA,PAK
BWA,PER
BWA,PHL
BWA,SUR
BWA,SVN
BWA,SWE
BWA,TUR
BWA,UKR
BWA,URY
CAF,AGO
CAF,ARE
CAF,BGD
CAF,BGR
CAF,BIH
CAF,CRI
CAF,ECU
CAF,FRA
CAF,GAB
CAF,GEO
CAF,GRC
CAF,HTI
CAF,IDN
CAF,IND
CAF,IRN
CAF,ISL
CAF,KAZ
CAF,KEN
CAF,KGZ
CAF,LSO
CAF,LTU
CAF,MEX
CAF,MKD
CAF,PAK
CAF,PER
CAF,PHL
CAF,SAU
CAF,SVN
CAF,SWE
CAF,TTO
CAF,UGA
CAF,ZAF
CAF,ZWE
CAN,ALB
CAN,BWA
CAN,EGY
CAN,ETH
CAN,LVA
CAN,MDG
CAN,MWI
CAN,NER
CAN,QAT
CHE,COG
CHE,DEU
CHE,IRQ
