source,target
AFG,ALB
AFG,BDI
AFG,BIH
AFG,CAF
AFG,COL
AFG,FIN
AFG,GIN
AFG,HRV
AFG,IRQ
AFG,ISL
AFG,KEN
AFG,KGZ
AFG,MAR
AFG,MEX
AFG,MUS
AFG,PAN
AFG,SWZ
AFG,THA
AFG,UKR
AFG,URY
AFG,UZB
AGO,AUT
AGO,AZE
AGO,DNK
AGO,DOM
AGO,EST
AGO,ETH
AGO,FRA
AGO,GRC
AGO,IRN
AGO,KHM
AGO,LVA
AGO,MDG
AGO,MLT
AGO,MNG
AGO,MUS
AGO,MYS
AGO,OMN
AGO,PAN
AGO,RWA
AGO,SVN
AGO,SWZ
AGO,TKM
AGO,ZMB
ALB,AFG
ALB,AZE
ALB,BOL
ALB,BWA
ALB,CAF
ALB,COG
ALB,DZA
ALB,IDN
ALB,IRL
ALB,JAM
ALB,KGZ
ALB,LKA
ALB,MLT
ALB,MUS
ALB,MWI
ALB,PAK
ALB,PRT
ALB,PRY
ALB,QAT
ALB,RUS
ALB,RWA
ALB,TCD
ALB,TTO
ALB,URY
ALB,VNM
ARE,AGO
ARE,BDI
ARE,COM
ARE,DEU
ARE,GAB
ARE,HRV
ARE,HTI
ARE,ISL
ARE,LSO
ARE,LUX
ARE,MAR
ARE,NER
ARE,SVN
ARE,TCD
ARE,TGO
ARE,TJK
ARE,TTO
ARE,URY
ARE,UZB
ARG,AGO
ARG,BDI
ARG,BEN
ARG,BHR
ARG,CAF
ARG,COM
ARG,EGY
ARG,GEO
ARG,HTI
ARG,JAM
ARG,MAR
ARG,MDA
ARG,MKD
ARG,MRT
ARG,MWI
ARG,NER
ARG,RWA
ARG,SWZ
ARG,TGO
ARG,THA
ARG,TJK
ARM,AUT
ARM,AZE
ARM,BEL
ARM,BGD
ARM,BIH
ARM,CMR
ARM,COG
ARM,ECU
ARM,GTM
ARM,IRL
ARM,ISR
ARM,JAM
ARM,KOR
ARM,LBY
ARM,MAR
ARM,MDG
ARM,MLI
ARM,MLT
ARM,MOZ
ARM,MRT
ARM,MYS
ARM,SDN
ARM,SUR
ARM,SWE
ARM,TUN
ARM,TZA
AUS,AZE
AUS,BFA
AUS,BLR
AUS,BOL
AUS,CAF
AUS,EST
AUS,GIN
AUS,GTM
AUS,JAM
AUS,LBR
AUS,LSO
AUS,LTU
AUS,LUX
AUS,MDG
AUS,MWI
AUS,QAT
AUS,TTO
AUS,TZA
AUS,YEM
AUS,ZWE
AUT,GAB
AUT,HND
AUT,HTI
AUT,KHM
AUT,KOR
AUT,LKA
AUT,MDA
AUT,MLI
AUT,MRT
AUT,QAT
AUT,SEN
AUT,UGA
AZE,AGO
AZE,CHL
AZE,COM
AZE,GAB
AZE,GRC
AZE,HND
AZE,HTI
AZE,KWT
AZE,LBN
AZE,LKA
AZE,LSO
AZE,MAR
AZE,MLT
AZE,MOZ
AZE,MUS
AZE,NOR
AZE,SGP
AZE,SUR
AZE,TGO
AZE,TTO
AZE,TUN
AZE,YEM
BDI,AUS
BDI,BEN
BDI,BRA
BDI,CAN
BDI,FIN
BDI,GBR
BDI,HTI
BDI,IND
BDI,IRN
BDI,ISL
BDI,ISR
BDI,JAM
BDI,JOR
BDI,MMR
BDI,MRT
BDI,NER
BDI,NIC
BDI,PAK
BDI,PER
BDI,QAT
BDI,THA
BDI,TKM
BDI,UKR
