source,target
AFG,AGO
AFG,ALB
AFG,AUS
AFG,BEL
AFG,BEN
AFG,BFA
AFG,COM
AFG,GAB
AFG,GTM
AFG,IRN
AFG,IRQ
AFG,ISR
AFG,LSO
AFG,MDA
AFG,MDG
AFG,MKD
AFG,MLT
AFG,MNG
AFG,MYS
AFG,NER
AFG,PER
AFG,PRY
AFG,RWA
AFG,SDN
AFG,SEN
AFG,SVK
AFG,THA
AFG,TUN
AFG,TZA
AFG,UGA
AFG,YEM
AFG,ZWE
AGO,ARM
AGO,BIH
AGO,CHE
AGO,CHL
AGO,CZE
AGO,DNK
AGO,DOM
AGO,FIN
AGO,GEO
AGO,HTI
AGO,KHM
AGO,KOR
AGO,LBN
AGO,LBR
AGO,LKA
AGO,LSO
AGO,LTU
AGO,MDG
AGO,MKD
AGO,MNG
AGO,MYS
AGO,NLD
AGO,NPL
AGO,PER
AGO,QAT
AGO,RWA
AGO,SWZ
AGO,THA
AGO,UZB
ALB,AGO
ALB,BEN
ALB,BHR
ALB,CMR
ALB,ECU
ALB,ETH
ALB,GEO
ALB,IRN
ALB,KGZ
ALB,KHM
ALB,LUX
ALB,MLI
ALB,MLT
ALB,MNG
ALB,MOZ
ALB,NER
ALB,NGA
ALB,NPL
ALB,OMN
ALB,PRT
ALB,TTO
ALB,UKR
ALB,VNM
ALB,ZAF
ALB,ZWE
ARE,BGR
ARE,BOL
ARE,BRA
ARE,CMR
ARE,HRV
ARE,JAM
ARE,KHM
ARE,MUS
ARE,NER
ARE,RWA
ARE,SUR
ARE,SVN
ARE,SWE
ARE,TCD
ARE,TGO
ARE,TKM
ARE,TTO
ARE,VNM
ARE,ZMB
ARG,AFG
ARG,AUS
ARG,BDI
ARG,CAF
ARG,LSO
ARG,LTU
ARG,MKD
ARG,MLI
ARG,MLT
ARG,MMR
ARG,MRT
ARG,MYS
ARG,NIC
ARG,OMN
ARG,QAT
ARG,TCD
ARG,TGO
ARG,TZA
ARG,UGA
ARG,ZMB
ARM,AFG
ARM,AGO
ARM,ARE
ARM,BEN
ARM,BGR
