source,target
AFG,ARM
AFG,BEL
AFG,BEN
AFG,BIH
AFG,CAN
AFG,CHE
AFG,CRI
AFG,CYP
AFG,DOM
AFG,GBR
AFG,GEO
AFG,HND
AFG,JPN
AFG,MDA
AFG,MLT
AFG,MWI
AFG,PAN
AFG,SGP
AFG,SLE
AFG,SUR
AFG,SVK
AFG,TGO
AFG,TUN
AFG,VNM
AFG,YEM
AFG,ZMB
AGO,AFG
AGO,ARE
AGO,AUS
AGO,AUT
AGO,BEN
AGO,BGR
AGO,CYP
AGO,DZA
AGO,HND
AGO,HRV
AGO,IDN
AGO,IRN
AGO,JOR
AGO,KAZ
AGO,LBN
AGO,LBR
AGO,LBY
AGO,MYS
AGO,NIC
AGO,PAK
AGO,POL
AGO,SVN
AGO,THA
AGO,TJK
AGO,TKM
AGO,TZA
AGO,ZWE
ALB,AFG
ALB,ARM
ALB,AZE
ALB,BGD
ALB,BHR
ALB,BIH
ALB,CAN
ALB,CMR
ALB,ECU
ALB,FIN
ALB,GAB
ALB,GHA
ALB,IND
ALB,JAM
ALB,JPN
ALB,KAZ
ALB,KGZ
ALB,LKA
ALB,MLI
ALB,NGA
ALB,PER
ALB,POL
ALB,UZB
ALB,VNM
ARE,BGR
ARE,BHR
ARE,CAF
ARE,CHL
ARE,EGY
ARE,HND
ARE,LSO
ARE,MEX
ARE,MRT
ARE,MUS
ARE,NIC
ARE,NOR
ARE,NZL
ARE,POL
ARE,PRY
ARE,RWA
ARE,SDN
ARE,SLE
ARE,SVN
ARE,TGO
ARE,ZMB
ARE,ZWE
ARG,DZA
ARG,GIN
ARG,JPN
ARG,LBR
ARG,LTU
ARG,MDA
ARG,MKD
ARG,MUS
ARG,PHL
ARG,SLE
ARG,TCD
ARG,THA
ARG,TTO
ARG,VNM
ARM,AGO
ARM,ARE
ARM,AZE
ARM,BFA
ARM,BLR
ARM,CHL
ARM,DEU
ARM,ETH
ARM,GHA
ARM,GTM
ARM,HND
ARM,HRV
ARM,KHM
ARM,MDA
ARM,MDG
ARM,MUS
ARM,NIC
ARM,NZL
ARM,PER
ARM,PRY
ARM,SUR
ARM,SWZ
ARM,TUN
ARM,YEM
AUS,AFG
AUS,BDI
AUS,BFA
AUS,BHR
AUS,FIN
AUS,HTI
AUS,LUX
AUS,MOZ
AUS,MWI
AUS,NER
AUS,PAN
AUS,RWA
AUS,SEN
AUS,TJK
AUS,TKM
AUS,TTO
AUS,TZA
AUS,UZB
AUT,COM
AUT,HND
AUT,KGZ
AUT,LBR
AUT,MMR
AUT,NZL
AUT,SEN
AUT,SUR
AUT,SWZ
AUT,TZA
AZE,AGO
AZE,ARG
AZE,AUS
AZE,BEN
AZE,BIH
AZE,BLR
AZE,BOL
AZE,CAF
AZE,COM
AZE,DOM
AZE,DZA
AZE,EST
AZE,FRA
AZE,GTM
AZE,JAM
AZE,LBY
AZE,LKA
AZE,MLI
AZE,MOZ
AZE,OMN
AZE,PAN
AZE,SLE
AZE,SUR
AZE,SVN
AZE,SWE
BDI,ARE
BDI,BEL
BDI,BEN
BDI,BGR
BDI,BWA
BDI,CHL
BDI,COG
BDI,DZA
BDI,ESP
BDI,EST
BDI,GAB
BDI,GBR
BDI,GIN
BDI,GTM
BDI,HRV
BDI,IRQ
BDI,ITA
BDI,JOR
BDI,KOR
BDI,LSO
BDI,LVA
BDI,MDA
BDI,MDG
BDI,MEX
BDI,MRT
BDI,NIC
BDI,NPL
BDI,NZL
BDI,PER
BDI,RWA
BDI,SUR
BDI,TCD
BDI,TUR
BDI,UKR
BDI,YEM
BEL,CYP
BEL,MRT
BEN,ARE
BEN,AUT
BEN,BWA
BEN,CRI
BEN,GRC
BEN,HRV
BEN,IND
BEN,IRN
BEN,ISR
BEN,KHM
BEN,LUX
BEN,MUS
BEN,PAK
BEN,PER
BEN,QAT
BEN,SUR
BEN,SVK
BEN,THA
BEN,UZB
BEN,ZWE
BFA,AZE
BFA,BIH
BFA,CHE
BFA,COL
BFA,CZE
BFA,ECU
BFA,ETH
BFA,FIN
BFA,GRC
BFA,GTM
BFA,HUN
BFA,KAZ
BFA,KEN
BFA,KHM
BFA,KWT
BFA,LTU
BFA,LUX
BFA,MDG
BFA,MMR
BFA,NIC
BFA,OMN
BFA,PHL
BFA,POL
BFA,PRT
BFA,PRY
BFA,RUS
BFA,SWE
BFA,TTO
BFA,UZB
BGD,BDI
BGD,BIH
BGD,BOL
BGD,CAF
BGD,CHL
BGD,CZE
BGD,GEO
BGD,GHA
BGD,ISL
BGD,LSO
BGD,LUX
BGD,MDG
BGD,MLI
BGD,MOZ
BGD,PAN
BGD,SEN
BGD,TTO
BGR,ARE
BGR,AUS
BGR,BEN
BGR,CMR
BGR,COL
BGR,GHA
BGR,IND
BGR,IRL
BGR,IRQ
BGR,KEN
BGR,KHM
BGR,LBN
BGR,MRT
BGR,MWI
BGR,MYS
BGR,NER
BGR,NPL
BGR,PAN
BGR,PER
BGR,PRY
BGR,SWZ
BGR,THA
BGR,UGA
BGR,USA
BGR,UZB
BHR,AFG
BHR,ARE
BHR,BFA
BHR,BGR
BHR,BWA
BHR,CHE
BHR,CHL
BHR,COG
BHR,DZA
BHR,ESP
BHR,GAB
BHR,HND
BHR,HTI
BHR,HUN
BHR,KOR
BHR,LBR
BHR,LTU
BHR,MDG
BHR,MLT
BHR,NER
BHR,NOR
BHR,NZL
BHR,TCD
BHR,TKM
BHR,ZAF
BIH,AFG
BIH,AGO
BIH,BOL
BIH,CAF
BIH,COL
BIH,COM
BIH,DOM
BIH,ECU
BIH,GAB
BIH,GTM
BIH,HND
BIH,ISR
BIH,JPN
BIH,KHM
BIH,LKA
BIH,MAR
BIH,MDA
BIH,MDG
BIH,MLI
BIH,OMN
