source,target
AFG,BIH
AFG,BOL
AFG,CAF
AFG,CHL
AFG,CMR
AFG,COL
AFG,DOM
AFG,GIN
AFG,ISR
AFG,JPN
AFG,KHM
AFG,LUX
AFG,MEX
AFG,MMR
AFG,MNG
AFG,NPL
AFG,PER
AFG,PHL
AFG,PRT
AFG,SUR
AFG,SVK
AFG,SWE
AFG,SWZ
AFG,TUN
AFG,TZA
AFG,UGA
AFG,UKR
AGO,AFG
AGO,BFA
AGO,BWA
AGO,CHL
AGO,GTM
AGO,IRL
AGO,IRN
AGO,JAM
AGO,KEN
AGO,KGZ
AGO,KOR
AGO,LBN
AGO,LKA
AGO,LSO
AGO,LVA
AGO,MKD
AGO,MLI
AGO,MMR
AGO,MNG
AGO,MWI
AGO,NPL
AGO,PER
AGO,PHL
AGO,PRY
AGO,SAU
AGO,TJK
AGO,TUN
AGO,TUR
ALB,ARM
ALB,AZE
ALB,BDI
ALB,BFA
ALB,BRA
ALB,BWA
ALB,CAF
ALB,CAN
ALB,CHL
ALB,COG
ALB,COM
ALB,EST
ALB,GIN
ALB,IND
ALB,IRL
ALB,IRN
ALB,JPN
ALB,KEN
ALB,KOR
ALB,LBR
ALB,LBY
ALB,LSO
ALB,MLT
ALB,MOZ
ALB,NIC
ALB,NOR
ALB,OMN
ALB,SLE
ALB,TJK
ALB,TKM
ALB,TTO
ARE,ARM
ARE,BEN
ARE,ETH
ARE,GHA
ARE,HND
ARE,ISL
ARE,MDA
ARE,MDG
ARE,MWI
ARE,MYS
ARE,NZL
ARE,PRY
ARE,RWA
ARE,SGP
ARE,SWZ
ARE,TCD
ARE,URY
ARE,ZMB
ARG,AFG
ARG,ARM
ARG,CAF
ARG,IRQ
ARG,JAM
ARG,JOR
ARG,KOR
ARG,LBR
ARG,MKD
ARG,MRT
ARG,NPL
ARG,RWA
ARG,SGP
ARG,SLE
ARG,SVN
ARG,SWZ
ARG,TJK
ARM,ARE
ARM,BEL
ARM,BHR
ARM,CHE
ARM,CHL
ARM,COG
ARM,CZE
ARM,DEU
ARM,ECU
ARM,FIN
ARM,GAB
ARM,JPN
ARM,MOZ
ARM,NGA
ARM,NZL
ARM,PRY
ARM,SGP
ARM,SLE
ARM,TCD
ARM,TUN
ARM,URY
AUS,ARM
AUS,BDI
AUS,BFA
AUS,BGR
AUS,BHR
AUS,BLR
AUS,BRA
AUS,CAF
AUS,CRI
AUS,GAB
AUS,ISR
AUS,JAM
AUS,KAZ
AUS,LSO
AUS,LVA
AUS,MDA
AUS,MLI
AUS,MOZ
AUS,MWI
AUS,NPL
AUS,PRT
AUS,SLE
AUS,SUR
AUS,SWZ
AUS,YEM
AUT,BDI
AUT,BGD
AUT,COG
AUT,COM
AUT,GIN
AUT,HND
AUT,JAM
AUT,LSO
AUT,MYS
AUT,NIC
AUT,PAK
AUT,SDN
AUT,SGP
AUT,SUR
AUT,SWZ
AUT,TZA
AZE,ALB
AZE,BEN
AZE,COL
AZE,GHA
AZE,GIN
AZE,IRL
AZE,KEN
AZE,LVA
AZE,MEX
AZE,MUS
AZE,PER
AZE,SWE
AZE,SWZ
AZE,TJK
AZE,ZAF
BDI,ALB
BDI,ARE
BDI,BGD
