source,target
AFG,ALB
AFG,ARG
AFG,BDI
AFG,BIH
AFG,BRA
AFG,CHE
AFG,FIN
AFG,GIN
AFG,HRV
AFG,IRQ
AFG,ISL
AFG,KEN
AFG,KGZ
AFG,MAR
AFG,MEX
AFG,MKD
AFG,MNG
AFG,MUS
AFG,PAN
AFG,SWZ
AFG,THA
AFG,UKR
AFG,URY
AFG,UZB
AFG,ZMB
AGO,AZE
AGO,BEN
AGO,BFA
AGO,BHR
AGO,CAF
AGO,DNK
AGO,DOM
AGO,EST
AGO,ETH
AGO,FRA
AGO,GRC
AGO,IRN
AGO,KHM
AGO,LVA
AGO,MDG
AGO,MLT
AGO,MNG
AGO,MUS
AGO,MYS
AGO,OMN
AGO,PAN
AGO,RWA
AGO,SVN
AGO,SWZ
AGO,TKM
AGO,YEM
AGO,ZMB
ALB,AFG
ALB,AZE
ALB,BOL
ALB,BWA
ALB,CAF
ALB,CHE
ALB,COG
ALB,DZA
ALB,IDN
ALB,IRL
ALB,KGZ
ALB,LKA
ALB,MAR
ALB,MLT
ALB,MWI
ALB,PAK
ALB,POL
ALB,PRT
ALB,PRY
ALB,RUS
ALB,TCD
ALB,TTO
ALB,URY
ALB,VNM
ARE,AGO
ARE,BDI
ARE,COM
ARE,DEU
ARE,GAB
ARE,HRV
ARE,HTI
ARE,ISL
ARE,LSO
ARE,LUX
ARE,MAR
ARE,NER
ARE,NPL
ARE,TCD
ARE,TTO
ARE,URY
ARG,AGO
ARG,BDI
ARG,BEN
ARG,BHR
ARG,CAF
ARG,EGY
ARG,GEO
ARG,HTI
ARG,JAM
ARG,MAR
ARG,MDA
ARG,MKD
ARG,MRT
ARG,MWI
ARG,NER
ARG,RWA
ARG,SWZ
ARG,TGO
ARG,THA
ARG,TJK
ARG,UZB
ARM,AUT
ARM,BEL
ARM,BGD
ARM,BIH
ARM,CMR
ARM,COG
ARM,DEU
ARM,ECU
ARM,GTM
ARM,ISR
ARM,KOR
ARM,LBY
ARM,MAR
ARM,MDG
ARM,MLT
ARM,MOZ
ARM,MRT
ARM,MYS
ARM,NOR
ARM,NZL
ARM,SDN
ARM,SLE
ARM,SUR
ARM,SWE
ARM,TUN
ARM,TZA
ARM,URY
AUS,AZE
AUS,BLR
AUS,BOL
AUS,CAF
AUS,EST
AUS,GIN
AUS,GTM
AUS,ISL
AUS,JAM
AUS,LBR
AUS,LSO
AUS,LTU
AUS,LUX
AUS,MDG
AUS,MWI
AUS,QAT
AUS,TTO
AUS,TZA
AUS,YEM
AUS,ZMB
AUS,ZWE
AUT,GAB
AUT,HND
AUT,HTI
AUT,KHM
AUT,LKA
AUT,MDA
AUT,MLI
AUT,MRT
AUT,QAT
AUT,SEN
AUT,UGA
AZE,AGO
AZE,CHL
AZE,COM
AZE,GAB
AZE,HND
AZE,HTI
AZE,KWT
AZE,LBN
AZE,LKA
AZE,LSO
AZE,MAR
AZE,MLT
AZE,MOZ
AZE,MUS
AZE,MYS
AZE,NOR
AZE,SGP
AZE,SUR
AZE,TGO
AZE,TTO
AZE,TUN
AZE,YEM
BDI,AUS
BDI,BEN
BDI,BRA
BDI,CAN
BDI,EGY
BDI,FIN
BDI,GBR
BDI,GIN
BDI,HTI
BDI,IND
BDI,IRN
BDI,ISL
BDI,ISR
BDI,JOR
BDI,MMR
BDI,MRT
BDI,NER
BDI,NIC
BDI,PAK
BDI,PER
BDI,PHL
BDI,THA
BDI,TKM
BDI,UKR
BDI,YEM
BDI,ZWE
BEL,GIN
BEL,MAR
BEL,MLT
BEL,MUS
BEL,PAK
BEN,ARE
BEN,ARG
BEN,AZE
BEN,BHR
BEN,BOL
BEN,CZE
BEN,ECU
