source,target
AFG,ARE
AFG,ARG
AFG,BOL
AFG,CHL
AFG,DNK
AFG,DZA
AFG,FRA
AFG,GHA
AFG,HND
AFG,HRV
AFG,ITA
AFG,JOR
AFG,LBN
AFG,MAR
AFG,MDA
AFG,MEX
AFG,MNG
AFG,NIC
AFG,TZA
AFG,ZAF
AFG,ZMB
AGO,BDI
AGO,BGR
AGO,BIH
AGO,CMR
AGO,CRI
AGO,CZE
AGO,DNK
AGO,ESP
AGO,FIN
AGO,GEO
AGO,HUN
AGO,IDN
AGO,JOR
AGO,KEN
AGO,LBN
AGO,MMR
AGO,MNG
AGO,MOZ
AGO,NIC
AGO,OMN
AGO,SAU
AGO,SVK
AGO,TJK
AGO,ZAF
ALB,BDI
ALB,BFA
ALB,BWA
ALB,CAN
ALB,COG
ALB,DZA
ALB,ETH
ALB,IDN
ALB,KAZ
ALB,KEN
ALB,LBN
ALB,MEX
ALB,MLI
ALB,MOZ
ALB,MRT
ALB,MWI
ALB,NOR
ALB,NPL
ALB,PAN
ALB,TJK
ALB,USA
ARE,ALB
ARE,COL
ARE,CRI
ARE,DOM
ARE,ISL
ARE,JAM
ARE,KAZ
ARE,LSO
ARE,MDG
ARE,MKD
ARE,NOR
ARE,SEN
ARE,UZB
ARE,ZMB
ARE,ZWE
ARG,AFG
ARG,BDI
ARG,CAF
ARG,GAB
ARG,GEO
ARG,IDN
ARG,JOR
ARG,LKA
ARG,MDA
ARG,MKD
ARG,MOZ
ARG,MWI
ARG,PER
ARG,SDN
ARG,SUR
ARG,SWZ
ARG,ZMB
ARM,ARG
ARM,BEN
ARM,BIH
ARM,BOL
ARM,CHE
ARM,COG
ARM,COM
ARM,CRI
ARM,GAB
ARM,GHA
ARM,JAM
ARM,KEN
ARM,KHM
ARM,KWT
ARM,LBY
ARM,LSO
ARM,MOZ
ARM,PER
ARM,PRY
ARM,SDN
ARM,SWE
ARM,TGO
ARM,TUN
ARM,UZB
ARM,YEM
ARM,ZAF
AUS,BDI
AUS,BFA
AUS,BLR
AUS,GAB
AUS,KWT
AUS,MDA
AUS,MLI
AUS,MWI
AUS,PAN
AUS,QAT
AUS,SLE
AUS,SUR
AUS,TGO
AUS,YEM
AUS,ZMB
AUS,ZWE
AUT,AFG
AUT,CHL
AUT,COM
AUT,GAB
AUT,IRN
AUT,JOR
AUT,LSO
AUT,LVA
AUT,MUS
AUT,MWI
AUT,SEN
AZE,AFG
AZE,AUT
AZE,BEN
AZE,BOL
AZE,CHL
AZE,COG
AZE,DZA
AZE,ESP
AZE,FIN
AZE,GTM
AZE,HND
AZE,JAM
AZE,KEN
AZE,MOZ
AZE,MYS
AZE,PAN
AZE,SDN
AZE,SEN
AZE,SWE
AZE,SWZ
AZE,UGA
AZE,ZWE
BDI,ALB
BDI,AUT
BDI,BEN
BDI,BGR
BDI,CHE
BDI,DNK
BDI,DOM
BDI,GBR
BDI,GEO
BDI,GTM
BDI,HND
BDI,HUN
BDI,IND
BDI,IRN
BDI,ISR
BDI,ITA
BDI,JAM
BDI,JPN
BDI,KOR
BDI,LKA
BDI,MDA
BDI,MLI
BDI,MLT
BDI,MMR
BDI,MYS
BDI,NGA
BDI,NOR
BDI,NZL
BDI,PRT
BDI,QAT
BDI,RWA
BDI,SUR
BDI,SVN
BDI,TTO
BDI,UKR
BDI,UZB
BDI,YEM
BDI,ZMB
BEL,GIN
BEL,IRQ
BEL,MNG
BEL,NIC
BEN,AFG
BEN,ARG
BEN,BDI
BEN,BGR
BEN,BLR
BEN,CYP
BEN,CZE
BEN,DZA
BEN,GAB
BEN,GRC
BEN,HND
BEN,HRV
BEN,IRL
BEN,IRQ
BEN,JAM
BEN,JOR
BEN,KGZ
BEN,KOR
BEN,LBN
BEN,LKA
BEN,LUX
BEN,LVA
BEN,MNG
BEN,NPL
BEN,NZL
BEN,PHL
BEN,POL
BEN,PRY
BEN,SGP
BEN,SLE
BEN,TTO
BEN,TZA
BEN,UZB
BEN,YEM
BFA,ALB
BFA,BDI
BFA,BRA
BFA,CRI
BFA,CYP
BFA,ECU
BFA,GEO
BFA,GTM
BFA,IDN
BFA,ISL
BFA,JAM
BFA,JOR
BFA,MDA
BFA,MMR
BFA,NER
BFA,NOR
BFA,PER
BFA,SVN
BFA,THA
BFA,TJK
BFA,UGA
BFA,YEM
BGD,AGO
BGD,BFA
BGD,BIH
BGD,CAN
BGD,CMR
BGD,DZA
BGD,EST
BGD,HTI
BGD,HUN
BGD,NIC
BGD,SVK
BGD,SWE
BGD,TTO
BGD,TUN
BGD,TZA
BGD,YEM
BGR,AFG
BGR,BGD
BGR,BOL
BGR,JOR
BGR,LBR
BGR,LSO
BGR,MYS
BGR,NER
BGR,PAK
BGR,PAN
BGR,PHL
BGR,QAT
BGR,SEN
BGR,SUR
BGR,TKM
BGR,YEM
BHR,BDI
BHR,BGR
BHR,BOL
BHR,CAN
BHR,CMR
BHR,COM
BHR,DNK
BHR,ECU
BHR,GHA
BHR,HND
BHR,IRL
BHR,KAZ
BHR,LTU
BHR,LVA
BHR,MLI
BHR,MUS
BHR,NER
BHR,SEN
BHR,SUR
BHR,SWE
BHR,SWZ
BHR,TJK
BHR,TZA
BHR,UKR
BHR,ZMB
BHR,ZWE
BIH,AZE
BIH,BEL
BIH,BGD
BIH,BOL
BIH,BWA
BIH,CAF
BIH,CAN
BIH,CHL
BIH,CMR
BIH,CRI
BIH,GIN
BIH,JAM
BIH,JPN
BIH,LSO
BIH,LVA
BIH,MEX
BIH,MRT
BIH,NER
BIH,OMN
BIH,PHL
BIH,PRY
BIH,RWA
BIH,SUR
BIH,TCD
BIH,TJK
BIH,TKM
BIH,UGA
BIH,URY
BLR,AUT
BLR,BOL
BLR,COL
BLR,GTM
BLR,IDN
BLR,IRQ
BLR,ISL
BLR,LBR
BLR,LKA
BLR,MKD
BLR,MRT
BLR,MWI
BLR,NOR
BLR,NPL
BLR,PAK
BLR,QAT
BLR,SAU
BLR,SGP
BLR,SUR
BLR,TTO
BLR,ZAF
BLR,ZMB
BOL,BGR
BOL,BIH
BOL,CHE
BOL,CHL
BOL,GBR
BOL,GRC
BOL,GTM
BOL,IND
BOL,IRL
BOL,ISL
BOL,KAZ
BOL,KEN
BOL,KGZ
BOL,MDG
BOL,MKD
BOL,MLI
BOL,MUS
BOL,NPL
BOL,OMN
BOL,POL
BOL,QAT
BOL,SDN
BOL,SUR
BOL,SVN
BOL,TUN
BOL,USA
BOL,YEM
BOL,ZAF
BOL,ZWE
BRA,BGD
BRA,BHR
BRA,BIH
BRA,BLR
BRA,GIN
BRA,ISL
BRA,MDA
BRA,MKD
BRA,MRT
BRA,MWI
BRA,RWA
BRA,SUR
BRA,TCD
BWA,ARM
BWA,BEN
BWA,BHR
BWA,BOL
BWA,CHL
BWA,CMR
BWA,CRI
BWA,DOM
BWA,ECU
BWA,EST
BWA,FIN
BWA,GEO
BWA,GHA
BWA,HND
BWA,JAM
BWA,JOR
BWA,KAZ
BWA,KEN
BWA,LSO
BWA,LUX
BWA,LVA
BWA,MEX
BWA,MKD
BWA,MMR
