source,target
AFG,AGO
AFG,AZE
AFG,BFA
AFG,BGR
AFG,BOL
AFG,BRA
AFG,CZE
AFG,DEU
AFG,DOM
AFG,EST
AFG,GAB
AFG,GIN
AFG,HRV
AFG,IRQ
AFG,ISR
AFG,KHM
AFG,LKA
AFG,MDG
AFG,MMR
AFG,MOZ
AFG,MRT
AFG,NPL
AFG,OMN
AFG,PHL
AFG,QAT
AFG,SGP
AFG,SUR
AFG,THA
AFG,VNM
AFG,ZWE
AGO,ARM
AGO,AZE
AGO,BDI
AGO,BEN
AGO,BGR
AGO,BIH
AGO,BOL
AGO,COM
AGO,DOM
AGO,ESP
AGO,GAB
AGO,HTI
AGO,ISL
AGO,JPN
AGO,KAZ
AGO,KHM
AGO,LBN
AGO,MUS
AGO,MWI
AGO,NIC
AGO,OMN
AGO,PHL
AGO,PRY
AGO,SUR
AGO,TGO
ALB,AGO
ALB,ARE
ALB,BIH
ALB,COL
ALB,ETH
ALB,JPN
ALB,KAZ
ALB,KEN
ALB,KHM
ALB,MNG
ALB,MWI
ALB,NGA
ALB,PAK
ALB,PRY
ALB,SDN
ALB,SLE
ALB,TJK
ALB,TUN
ALB,UZB
ARE,BEN
ARE,CAF
ARE,COG
ARE,EGY
ARE,EST
ARE,IRL
ARE,JAM
ARE,KAZ
ARE,LBR
ARE,LTU
ARE,MLI
ARE,MRT
ARE,MUS
ARE,PRY
ARE,SVN
ARE,TTO
ARE,UGA
ARE,ZMB
ARG,BDI
ARG,BLR
ARG,CAF
ARG,CYP
ARG,KAZ
ARG,KGZ
ARG,LBY
ARG,LSO
ARG,MDA
ARG,MOZ
ARG,NER
ARG,RWA
ARG,SUR
ARG,SWZ
ARG,TKM
ARG,ZMB
ARM,ALB
ARM,AUT
ARM,BGR
ARM,BHR
ARM,BIH
ARM,COL
ARM,CRI
ARM,CZE
ARM,DOM
ARM,ESP
ARM,EST
ARM,FIN
ARM,FRA
ARM,GHA
ARM,GIN
ARM,IRL
ARM,JOR
ARM,JPN
ARM,KWT
ARM,LBY
ARM,LKA
ARM,MDA
ARM,MDG
ARM,MEX
ARM,MYS
ARM,NOR
ARM,PHL
ARM,PRT
ARM,QAT
ARM,SWZ
ARM,TGO
ARM,THA
ARM,ZAF
AUS,AFG
AUS,ALB
AUS,ARM
AUS,BDI
AUS,BHR
AUS,CMR
AUS,COM
AUS,DOM
AUS,GEO
AUS,KGZ
AUS,NER
AUS,OMN
AUS,PRY
AUS,RWA
AUS,SEN
AUS,SLE
AUS,SVK
AUS,TGO
AUT,BEN
AUT,GIN
AUT,IRQ
AUT,ISL
AUT,MUS
AUT,PAN
AUT,SEN
AUT,SLE
AUT,TGO
AUT,TZA
AZE,AGO
AZE,ALB
AZE,ARM
AZE,AUS
AZE,BOL
AZE,BWA
AZE,CYP
AZE,DNK
AZE,DOM
AZE,GIN
AZE,HTI
AZE,IRL
AZE,ITA
AZE,JAM
AZE,KGZ
AZE,LBY
AZE,MDG
AZE,MYS
AZE,PER
AZE,SAU
AZE,SLE
AZE,SUR
AZE,SVK
AZE,SWZ
AZE,THA
AZE,URY
AZE,ZAF
AZE,ZWE
BDI,AGO
BDI,BEN
BDI,BOL
BDI,BWA
BDI,CMR
BDI,CYP
BDI,CZE
BDI,ECU
BDI,FIN
BDI,GAB
BDI,GEO
BDI,GIN
BDI,HND
BDI,HTI
BDI,HUN
BDI,IND
BDI,ISL
BDI,JAM
BDI,MKD
BDI,MLI
BDI,MNG
BDI,MRT
BDI,MWI
BDI,MYS
BDI,NLD
BDI,NOR
BDI,NZL
BDI,OMN
BDI,PER
BDI,PRT
BDI,RUS
BDI,SAU
BDI,SDN
BDI,SVN
BDI,SWE
BDI,SWZ
BDI,TGO
BDI,UKR
BDI,UZB
BEL,MEX
BEL,SDN
BEN,AUT
BEN,BDI
BEN,BHR
BEN,BOL
BEN,CAN
BEN,COM
BEN,ESP
BEN,EST
BEN,FIN
BEN,GAB
BEN,IND
BEN,IRQ
BEN,JOR
BEN,KWT
BEN,LBN
BEN,LKA
BEN,LSO
BEN,MAR
BEN,MDA
BEN,MKD
BEN,MNG
BEN,NOR
BEN,NPL
BEN,PAN
BEN,TJK
BEN,ZAF
BFA,ALB
BFA,AUT
BFA,BDI
BFA,BIH
BFA,BLR
BFA,BOL
BFA,CHL
BFA,CRI
BFA,GAB
BFA,IRN
BFA,ISR
BFA,KEN
BFA,MDA
BFA,MDG
BFA,MEX
BFA,MMR
BFA,MWI
BFA,OMN
BFA,PAN
BFA,PHL
BFA,PRT
BFA,SUR
BFA,SVK
BFA,TUR
BGD,ARG
BGD,ARM
BGD,BLR
BGD,CMR
BGD,COM
BGD,GHA
BGD,HTI
BGD,ISL
BGD,KEN
BGD,MDA
BGD,MKD
BGD,NER
BGD,RWA
BGD,SUR
BGD,SVN
BGD,SWZ
BGD,ZMB
BGD,ZWE
BGR,AFG
BGR,AGO
BGR,ARM
BGR,COL
BGR,COM
BGR,DZA
BGR,ETH
BGR,HND
BGR,ISL
BGR,KEN
BGR,LBR
BGR,LSO
BGR,MEX
BGR,MMR
BGR,MOZ
BGR,MWI
BGR,NER
BGR,NGA
BGR,PAK
BGR,PRY
BGR,RUS
BGR,TKM
BGR,UZB
BGR,VNM
BGR,ZWE
BHR,ALB
BHR,AUS
BHR,AUT
BHR,AZE
BHR,BWA
BHR,CHE
BHR,CMR
BHR,COL
