source,target
AFG,ARG
AFG,ARM
AFG,CAF
AFG,CYP
AFG,GEO
AFG,HND
AFG,KWT
AFG,LKA
AFG,LVA
AFG,NZL
AFG,PAN
AFG,PER
AFG,PRT
AFG,SEN
AFG,SVK
AFG,SWE
AFG,SWZ
AFG,TTO
AFG,TUN
AFG,URY
AFG,UZB
AFG,VNM
AFG,ZMB
AGO,ARM
AGO,CHE
AGO,ECU
AGO,GAB
AGO,IRN
AGO,KGZ
AGO,LBN
AGO,LKA
AGO,LSO
AGO,MYS
AGO,NPL
AGO,PAN
AGO,SEN
AGO,SUR
AGO,TGO
AGO,TJK
ALB,AFG
ALB,BDI
ALB,BGD
ALB,CHL
ALB,CMR
ALB,COG
ALB,ECU
ALB,GEO
ALB,GHA
ALB,GTM
ALB,HND
ALB,IDN
ALB,KHM
ALB,LBN
ALB,MDA
ALB,MLI
ALB,NPL
ALB,PAK
ALB,PAN
ALB,PRT
ALB,PRY
ALB,RWA
ALB,SLE
ALB,SVK
ALB,SVN
ALB,TCD
ALB,THA
ALB,TJK
ALB,TTO
ALB,URY
ALB,UZB
ARE,AZE
ARE,BOL
ARE,COM
ARE,ECU
ARE,GHA
ARE,HND
ARE,JAM
ARE,KGZ
ARE,LVA
ARE,MDA
ARE,MLI
ARE,MOZ
ARE,PRY
ARE,RWA
ARE,TJK
ARE,ZWE
ARG,AFG
ARG,BDI
ARG,BEN
ARG,BHR
ARG,ETH
ARG,FIN
ARG,GHA
ARG,GIN
ARG,KAZ
ARG,KGZ
ARG,LVA
ARG,MDG
ARG,RWA
ARG,SWZ
ARG,TCD
ARG,ZMB
ARM,AFG
ARM,AGO
ARM,CHL
ARM,DNK
ARM,ECU
ARM,EST
ARM,GIN
ARM,GTM
ARM,HND
ARM,HUN
ARM,ISL
ARM,MDA
ARM,MLT
ARM,PER
ARM,QAT
ARM,SDN
ARM,SEN
ARM,SUR
ARM,SWE
ARM,TCD
ARM,TKM
ARM,URY
ARM,VNM
AUS,ALB
AUS,ARM
AUS,BFA
AUS,CMR
AUS,DOM
AUS,HND
AUS,HTI
AUS,JAM
AUS,KEN
AUS,LUX
AUS,MDA
AUS,MRT
AUS,NGA
AUS,RWA
AUS,TJK
AUS,TKM
AUS,UKR
AUS,ZAF
AUT,BEN
AUT,BOL
AUT,COM
AUT,JOR
AUT,MOZ
AUT,NPL
AUT,PRY
AUT,QAT
AUT,RUS
AUT,SEN
AUT,SUR
AUT,SWZ
AUT,TZA
AZE,ALB
AZE,AUS
AZE,BEN
AZE,BGD
AZE,BHR
AZE,CAN
AZE,COL
AZE,COM
AZE,DEU
AZE,DOM
AZE,DZA
AZE,ESP
AZE,EST
AZE,GAB
AZE,GIN
AZE,GTM
AZE,HUN
AZE,JAM
AZE,KGZ
AZE,KHM
AZE,LBY
AZE,MAR
AZE,MDG
AZE,MLI
AZE,MOZ
AZE,MRT
AZE,MYS
AZE,NER
AZE,NZL
AZE,OMN
AZE,PRT
AZE,PRY
AZE,SLE
AZE,SWZ
AZE,TGO
AZE,THA
BDI,AGO
BDI,ARE
BDI,ARM
BDI,AUS
BDI,BEN
BDI,BGR
BDI,BOL
BDI,CMR
BDI,CYP
BDI,CZE
BDI,DEU
BDI,DZA
BDI,ECU
BDI,ESP
BDI,GAB
BDI,GBR
BDI,GTM
BDI,IND
BDI,JOR
BDI,JPN
BDI,KOR
BDI,LKA
BDI,MYS
BDI,POL
BDI,PRY
BDI,SAU
BDI,TKM
BDI,TTO
BDI,TUR
BDI,UZB
BDI,VNM
BDI,ZMB
BEL,DOM
BEL,MDA
BEN,ARG
BEN,AUS
BEN,CHN
BEN,CZE
BEN,GTM
BEN,IRQ
BEN,KOR
BEN,LBY
BEN,LVA
BEN,MDG
BEN,MUS
BEN,NIC
BEN,POL
BEN,SUR
BEN,SVK
BEN,SWE
BEN,TCD
BEN,TKM
BEN,YEM
BFA,AFG
BFA,AGO
BFA,ALB
BFA,BHR
BFA,BRA
BFA,CAN
BFA,CHE
BFA,ECU
BFA,EST
BFA,FIN
BFA,GTM
BFA,HND
BFA,HTI
BFA,HUN
BFA,IRN
BFA,JPN
BFA,KHM
BFA,LBN
BFA,LSO
BFA,MNG
BFA,NOR
BFA,OMN
BFA,PAN
BFA,POL
BFA,SGP
BFA,SWE
BFA,UGA
BFA,UZB
BGD,BEL
BGD,BIH
BGD,BLR
BGD,CHL
BGD,COG
BGD,COM
BGD,CZE
BGD,GTM
BGD,KOR
BGD,LUX
BGD,MUS
BGD,MWI
BGD,NGA
