source,target
AFG,AGO
AFG,CMR
AFG,ECU
AFG,ESP
AFG,EST
AFG,GAB
AFG,GEO
AFG,ISR
AFG,KEN
AFG,KWT
AFG,MAR
AFG,MEX
AFG,MUS
AFG,MYS
AFG,NER
AFG,OMN
AFG,PRY
AFG,SDN
AFG,SLE
AFG,SUR
AFG,SVN
AFG,SWZ
AFG,TCD
AFG,TTO
AFG,TUN
AFG,UKR
AFG,ZAF
AGO,AFG
AGO,AUT
AGO,BLR
AGO,BWA
AGO,CAF
AGO,CAN
AGO,CMR
AGO,COM
AGO,CRI
AGO,DZA
AGO,HRV
AGO,HUN
AGO,IRQ
AGO,LBN
AGO,LSO
AGO,LUX
AGO,MLT
AGO,NER
AGO,NIC
AGO,OMN
AGO,PER
AGO,SEN
AGO,SLE
AGO,SVK
AGO,SVN
AGO,TCD
AGO,TJK
AGO,ZMB
ALB,AZE
ALB,BGD
ALB,CHL
ALB,IDN
ALB,ISR
ALB,KAZ
ALB,KEN
ALB,LSO
ALB,LTU
ALB,LUX
ALB,MDG
ALB,MWI
ALB,MYS
ALB,PHL
ALB,SWE
ALB,TKM
ALB,TUN
ALB,UGA
ALB,URY
ARE,ALB
ARE,AUT
ARE,COG
ARE,LBR
ARE,LSO
ARE,LTU
ARE,MDA
ARE,MDG
ARE,MLI
ARE,PAN
ARE,PRT
ARE,PRY
ARE,RWA
ARE,SUR
ARE,SVK
ARE,SWZ
ARE,TCD
ARE,TKM
ARG,AFG
ARG,BFA
ARG,CYP
ARG,GAB
ARG,KGZ
ARG,KWT
ARG,LTU
ARG,MDG
ARG,MLT
ARG,MRT
ARG,NER
ARG,SWZ
ARG,TGO
ARG,TTO
ARG,TZA
ARG,UGA
ARM,CHL
ARM,COG
ARM,CYP
ARM,CZE
ARM,ECU
ARM,ETH
ARM,FIN
ARM,GAB
ARM,GEO
ARM,GTM
ARM,HTI
ARM,ISR
ARM,JPN
ARM,KHM
ARM,LKA
ARM,LVA
ARM,MKD
ARM,MLT
ARM,MMR
ARM,NOR
ARM,PAK
ARM,PAN
ARM,PRT
ARM,RWA
ARM,SLE
ARM,SVK
ARM,SVN
ARM,TTO
ARM,URY
ARM,YEM
ARM,ZMB
AUS,BFA
AUS,BWA
AUS,CMR
AUS,GEO
AUS,GIN
AUS,HTI
AUS,KGZ
AUS,MDA
AUS,MDG
AUS,MKD
AUS,TKM
AUS,TTO
AUS,ZMB
AUT,AUS
AUT,BDI
AUT,BGD
AUT,BHR
AUT,CAF
AUT,CMR
AUT,COG
AUT,COM
AUT,GEO
AUT,GIN
AUT,HND
AUT,KOR
AUT,LSO
AUT,MRT
AUT,MUS
AUT,NGA
AUT,NPL
AUT,OMN
AUT,SEN
AUT,SGP
AUT,SUR
AUT,TCD
AUT,URY
AZE,ALB
AZE,ARE
AZE,BHR
AZE,BOL
AZE,CAF
AZE,CHL
AZE,COL
AZE,ECU
AZE,ESP
AZE,EST
AZE,GIN
AZE,HUN
AZE,IDN
AZE,ISL
AZE,LBY
AZE,LKA
AZE,MLT
AZE,MRT
AZE,NLD
AZE,QAT
AZE,RWA
AZE,SDN
AZE,SEN
AZE,SWZ
AZE,TTO
AZE,ZMB
BDI,ALB
BDI,ARE
BDI,AUT
BDI,AZE
BDI,BEN
BDI,BHR
BDI,BLR
BDI,CAF
BDI,COG
BDI,COL
BDI,CRI
BDI,DEU
BDI,DNK
BDI,ECU
BDI,GEO
BDI,GRC
BDI,GTM
BDI,HUN
BDI,IRN
BDI,IRQ
BDI,ISL
BDI,JOR
BDI,JPN
BDI,KGZ
BDI,KOR
BDI,LBY
BDI,LUX
BDI,MEX
BDI,MMR
BDI,MUS
BDI,NZL
BDI,PAN
BDI,PER
BDI,POL
BDI,PRT
BDI,PRY
BDI,QAT
BDI,RWA
BDI,SVK
BDI,SVN
BDI,SWE
BDI,TGO
BDI,UGA
BDI,URY
BEL,COG
BEL,DEU
BEL,LSO
BEL,MWI
BEN,ALB
BEN,ARE
BEN,AUS
BEN,BDI
BEN,BIH
BEN,BRA
BEN,CHL
BEN,DOM
BEN,HND
BEN,HUN
BEN,IRL
BEN,IRQ
BEN,KGZ
BEN,KHM
BEN,LBN
BEN,PAK
BEN,PHL
BEN,SGP
BEN,SVN
BEN,THA
BEN,TUN
BEN,URY
BEN,VNM
BFA,AFG
BFA,ARG
BFA,ARM
BFA,AUS
BFA,AUT
BFA,BLR
BFA,BOL
BFA,BWA
BFA,CHL
BFA,DZA
BFA,ECU
BFA,ESP
BFA,GAB
BFA,GIN
BFA,GTM
BFA,ISL
BFA,JAM
BFA,KGZ
BFA,KHM
BFA,LKA
BFA,LUX
BFA,LVA
BFA,MEX
BFA,MKD
BFA,MMR
BFA,MOZ
BFA,NOR
BFA,NZL
BFA,PER
BFA,POL
BFA,QAT
BFA,SLE
BFA,SWE
BFA,SWZ
BFA,THA
BFA,TKM
BFA,TTO
BFA,TUR
BFA,UGA
BFA,UKR
BFA,VNM
BFA,YEM
BGD,AGO
BGD,BHR
BGD,COL
BGD,GAB
BGD,HUN
BGD,KAZ
BGD,KGZ
BGD,LUX
BGD,LVA
BGD,MDG
BGD,MKD
BGD,MLI
BGD,MLT
BGD,MOZ
BGD,MWI
BGD,QAT
BGD,SUR
BGD,SWZ
BGD,TCD
BGD,TJK
BGD,TUN
BGD,ZMB
BGR,BLR
BGR,CHE
BGR,COM
BGR,GTM
BGR,KEN
BGR,MEX
BGR,MNG
BGR,MUS
BGR,NER
BGR,RWA
BGR,SWZ
BHR,ALB
BHR,BEN
BHR,COL
BHR,DNK
BHR,DOM
BHR,GEO
BHR,KGZ
BHR,LKA
BHR,LSO
BHR,MOZ
BHR,NPL
BHR,PER
BHR,RWA
BHR,SVN
BHR,TUN
BIH,BDI
BIH,BEN
BIH,COM
BIH,CYP
BIH,ESP
BIH,ETH
BIH,FIN
BIH,KAZ
BIH,KEN
BIH,MAR
BIH,MNG
BIH,MUS
BIH,MWI
BIH,NPL
BIH,PRY
BIH,UZB
BIH,ZMB
BLR,ARG
BLR,BWA
BLR,CHE
BLR,COG
BLR,COM
BLR,DNK
BLR,DZA
BLR,EGY
BLR,GAB
BLR,GHA
BLR,JOR
BLR,KWT
BLR,LBR
BLR,LSO
BLR,MLT
BLR,MRT
BLR,NER
BLR,PHL
BLR,RWA
BLR,SAU
BLR,TUR
BLR,UZB
BLR,ZMB
BOL,ARG
BOL,AUT
BOL,AZE
BOL,BHR
BOL,BLR
BOL,CAN
BOL,COG
BOL,COM
BOL,CYP
BOL,EST
BOL,FIN
BOL,GBR
BOL,IRL
BOL,ISR
BOL,JAM
BOL,JOR
BOL,LBR
BOL,LSO
BOL,LVA
BOL,MUS
BOL,NER
BOL,NGA
BOL,PER
BOL,SDN
BOL,SEN
BOL,SUR
BOL,SWZ
BOL,TUN
BRA,CAF
BRA,CYP
BRA,GIN
BRA,GRC
BRA,IND
BRA,MKD
BRA,MNG
BRA,OMN
BRA,RWA
BRA,TJK
BWA,ARE
BWA,BGD
BWA,BOL
BWA,CAN
BWA,CHE
BWA,CRI
BWA,CYP
BWA,DOM
BWA,DZA
BWA,EST
BWA,HRV
BWA,HTI
BWA,IND
BWA,IRL
BWA,IRQ
BWA,JOR
BWA,KHM
BWA,KWT
BWA,LBN
BWA,LVA
BWA,MDA
BWA,NLD
BWA,OMN
BWA,POL
BWA,QAT
BWA,SGP
BWA,TUN
BWA,UGA
BWA,VNM
CAF,ALB
CAF,AUT
CAF,AZE
CAF,BGR
CAF,BLR
CAF,BOL
CAF,CHE
CAF,CRI
CAF,DEU
CAF,DOM
CAF,ECU
CAF,ETH
CAF,FIN
CAF,GEO
CAF,GHA
CAF,GIN
CAF,IDN
CAF,IND
CAF,IRN
CAF,IRQ
CAF,JOR
CAF,KAZ
CAF,KGZ
CAF,KWT
CAF,LKA
CAF,LTU
CAF,MNG
CAF,MOZ
CAF,NIC
CAF,PAN
CAF,PHL
CAF,POL
CAF,PRT
CAF,SAU
CAF,SVN
CAF,SWZ
CAF,THA
CAF,TKM
CAF,TTO
CAF,TUR
CAF,YEM
CAN,COM
CAN,GRC
CAN,JOR
CAN,KGZ
CAN,LBR
CAN,MAR
CAN,MDA
CAN,NPL
CAN,OMN
CAN,QAT
CAN,SGP
CHE,ARE
CHE,CMR
CHE,DOM
CHE,HND
CHE,ISL
CHE,KHM
CHE,LKA
CHE,MUS
CHE,MWI
CHE,PAN
CHE,SEN
CHE,SVN
CHE,TJK
CHE,TTO
CHE,UGA
CHL,BDI
CHL,BFA
CHL,BOL
CHL,DNK
CHL,GEO
CHL,GIN
CHL,KWT
CHL,LTU
CHL,MDA
CHL,NER
CHL,NPL
CHL,OMN
CHL,PAK
CHL,TCD
CHL,TGO
CHL,TUN
CHL,ZMB
CHN,BWA
CMR,AFG
CMR,ALB
CMR,BRA
CMR,COL
CMR,DNK
CMR,DOM
CMR,GEO
CMR,GIN
CMR,HND
CMR,IRN
CMR,KHM
CMR,MDA
CMR,MEX
CMR,MLI
CMR,SGP
CMR,TCD
CMR,TKM
CMR,TTO
CMR,UZB
CMR,ZMB
COG,ARE
COG,ARM
COG,AUS
COG,AUT
COG,AZE
COG,BDI
COG,CAN
COG,CZE
COG,GEO
COG,GTM
COG,IRL
COG,IRN
COG,JPN
COG,LSO
COG,LUX
COG,MUS
COG,NER
COG,NIC
COG,PAN
COG,PRT
COG,SUR
COG,SWZ
COG,URY
COG,VNM
COG,ZMB
COL,ARE
COL,BDI
COL,BFA
COL,BGD
COL,BGR
COL,BHR
COL,CZE
COL,ETH
COL,GHA
COL,HUN
COL,IRQ
COL,JOR
COL,KGZ
COL,LBR
COL,LBY
COL,MLT
COL,PAK
COL,RWA
COL,TGO
COL,TZA
COL,VNM
COM,ARG
COM,BDI
COM,BFA
COM,BOL
COM,CAN
COM,COL
COM,CZE
COM,DZA
COM,ECU
COM,ESP
COM,ETH
COM,GBR
COM,HTI
COM,ISR
COM,JOR
COM,KHM
COM,LTU
COM,MAR
COM,MEX
COM,MLI
COM,MNG
COM,MRT
COM,MUS
COM,NER
COM,NZL
COM,PHL
COM,PRY
COM,SVK
COM,SWE
COM,SWZ
COM,TJK
COM,UGA
COM,UKR
COM,URY
COM,UZB
COM,YEM
CRI,ARG
CRI,AUS
CRI,BLR
CRI,CAF
CRI,COM
CRI,DZA
CRI,EGY
CRI,FIN
CRI,KEN
CRI,LBN
CRI,LSO
CRI,LTU
CRI,MDA
CRI,MKD
CRI,MLI
CRI,MNG
CRI,MRT
CRI,PAK
CRI,PAN
CRI,PHL
CRI,RWA
CRI,SEN
CRI,SWZ
CRI,UGA
CRI,UKR
CYP,AFG
CYP,ARG
CYP,CAF
CYP,CAN
CYP,CHL
CYP,DOM
CYP,ETH
CYP,GIN
CYP,GTM
CYP,ISL
CYP,KAZ
CYP,KWT
CYP,MDG
CYP,MLI
CYP,NGA
CYP,SAU
CYP,UGA
CYP,VNM
CYP,ZMB
CZE,BEN
CZE,COM
CZE,GEO
CZE,HND
CZE,LKA
CZE,MOZ
CZE,NGA
CZE,SGP
CZE,SWZ
CZE,TZA
CZE,USA
DEU,BDI
DEU,BWA
DNK,AUT
DNK,BDI
DNK,BHR
DNK,COG
DNK,CRI
DNK,DOM
DNK,KGZ
DNK,KHM
DNK,LBR
DNK,MDG
DNK,TCD
DNK,TJK
DNK,YEM
DNK,ZWE
DOM,ALB
DOM,AUT
DOM,BFA
DOM,GHA
DOM,GIN
DOM,IDN
DOM,KEN
DOM,KGZ
DOM,KWT
DOM,LBY
DOM,LKA
DOM,MLI
DOM,MRT
DOM,NPL
DOM,SDN
DOM,SEN
DOM,TUR
DOM,UGA
DOM,UZB
DOM,ZAF
DZA,AFG
DZA,ARE
DZA,BOL
DZA,COM
DZA,CRI
DZA,ECU
DZA,GEO
DZA,HND
DZA,HRV
DZA,IRQ
DZA,JPN
DZA,KGZ
DZA,KHM
DZA,LBN
DZA,MDA
DZA,MLI
DZA,MOZ
DZA,MUS
DZA,MWI
DZA,NZL
DZA,PHL
DZA,PRY
DZA,SWE
DZA,UZB
ECU,ARM
ECU,BFA
ECU,BGD
ECU,CAF
ECU,CMR
ECU,COM
ECU,CYP
ECU,CZE
ECU,GAB
ECU,GEO
ECU,IDN
ECU,KAZ
ECU,LSO
ECU,LUX
ECU,MDA
ECU,MLI
ECU,MWI
ECU,QAT
ECU,SGP
ECU,SVK
ECU,THA
ECU,TZA
ECU,UKR
ECU,UZB
ECU,YEM
ECU,ZMB
ECU,ZWE
EGY,BEN
EGY,CAF
EGY,CHE
EGY,DOM
EGY,ETH
EGY,FIN
EGY,HTI
EGY,HUN
EGY,KHM
EGY,MWI
EGY,SEN
EGY,UZB
ESP,BOL
ESP,COM
ESP,ETH
ESP,HUN
ESP,JAM
ESP,KHM
ESP,KOR
ESP,LSO
ESP,MWI
ESP,NER
ESP,NIC
ESP,NPL
ESP,TGO
ESP,ZMB
EST,BWA
EST,COM
EST,CZE
EST,DOM
EST,ISL
EST,LBR
EST,LSO
EST,MAR
EST,MLI
EST,NER
EST,NGA
EST,NZL
EST,PAN
EST,RWA
EST,SEN
EST,SGP
EST,SWZ
EST,TJK
EST,URY
EST,ZWE
ETH,ALB
ETH,BLR
ETH,ISL
ETH,JOR
ETH,JPN
ETH,LKA
ETH,LTU
ETH,MEX
ETH,MNG
ETH,NIC
ETH,OMN
ETH,PER
ETH,SUR
ETH,SVK
ETH,TUR
ETH,URY
ETH,YEM
FIN,AGO
FIN,ALB
FIN,BDI
FIN,BLR
FIN,COG
FIN,ETH
FIN,GAB
FIN,HND
FIN,LUX
FIN,MDG
FIN,MKD
FIN,NER
FIN,OMN
FIN,PRY
FIN,RUS
FIN,RWA
FIN,SDN
FIN,SWZ
FIN,TKM
FIN,UGA
FIN,URY
FRA,BFA
FRA,BWA
FRA,FIN
FRA,LBN
FRA,LSO
FRA,MLI
FRA,NER
FRA,NPL
FRA,SUR
FRA,TJK
FRA,TTO
GAB,AUT
GAB,AZE
GAB,BGD
GAB,CHL
GAB,COL
GAB,CYP
GAB,ECU
GAB,IND
GAB,KEN
GAB,KGZ
GAB,KWT
GAB,MEX
GAB,MMR
GAB,MOZ
GAB,MUS
GAB,NOR
GAB,PAN
GAB,THA
GAB,TTO
GAB,TUR
GAB,URY
GAB,UZB
GAB,YEM
