source,target
AFG,BEL
AFG,BFA
AFG,BRA
AFG,CMR
AFG,CRI
AFG,CZE
AFG,ECU
AFG,GAB
AFG,GIN
AFG,GRC
AFG,GTM
AFG,HRV
AFG,IRL
AFG,ISL
AFG,ISR
AFG,LBR
AFG,LUX
AFG,MRT
AFG,NIC
AFG,PER
AFG,QAT
AFG,SDN
AFG,SVK
AFG,SWZ
AFG,TCD
AFG,TUN
AFG,UKR
AFG,URY
AFG,ZAF
AGO,AUT
AGO,BHR
AGO,BWA
AGO,CYP
AGO,EST
AGO,ETH
AGO,GIN
AGO,GRC
AGO,IDN
AGO,KAZ
AGO,LBN
AGO,LUX
AGO,MAR
AGO,MLT
AGO,OMN
AGO,QAT
AGO,RWA
AGO,SEN
AGO,SGP
AGO,SWE
AGO,SWZ
AGO,TTO
AGO,TUR
AGO,UZB
AGO,YEM
ALB,AGO
ALB,ARE
ALB,BHR
ALB,BIH
ALB,BOL
ALB,CHE
ALB,CHL
ALB,CMR
ALB,ETH
ALB,HTI
ALB,JAM
ALB,KAZ
ALB,KGZ
ALB,KWT
ALB,LUX
ALB,MAR
ALB,MDA
ALB,MMR
ALB,MNG
ALB,MRT
ALB,MYS
ALB,NZL
ALB,OMN
ALB,PRY
ALB,TCD
ALB,TJK
ALB,TTO
ALB,TUN
ALB,ZMB
ARE,ARM
ARE,BDI
ARE,BGR
ARE,BOL
ARE,COM
ARE,CRI
ARE,ECU
ARE,GEO
ARE,ISR
ARE,LBR
ARE,MWI
ARE,NER
ARE,TJK
ARE,TKM
ARE,TTO
ARG,AGO
ARG,AUS
ARG,BDI
ARG,BFA
ARG,BIH
ARG,COG
ARG,KGZ
ARG,KHM
ARG,LSO
ARG,LUX
ARG,LVA
ARG,MDA
ARG,MKD
ARG,NPL
ARG,PAN
ARG,PHL
ARG,TGO
ARG,TZA
ARM,AFG
ARM,ARE
ARM,BEN
ARM,BRA
ARM,CAN
ARM,COM
ARM,CYP
ARM,ECU
ARM,GBR
ARM,GHA
ARM,GIN
ARM,HND
ARM,HTI
ARM,JAM
ARM,KWT
ARM,LBR
ARM,LBY
ARM,LKA
ARM,LVA
ARM,MLT
ARM,MOZ
ARM,NGA
ARM,PER
ARM,RUS
ARM,RWA
ARM,SDN
ARM,SVN
ARM,SWE
ARM,TCD
ARM,UZB
ARM,ZWE
AUS,AGO
AUS,BDI
AUS,GAB
AUS,GTM
AUS,HND
AUS,KHM
AUS,LBR
AUS,MDA
AUS,MDG
AUS,MOZ
AUS,MWI
AUS,POL
AUS,SEN
AUS,SUR
AUS,SWZ
AUS,TCD
AUS,TGO
AUS,TKM
AUT,BGD
AUT,BLR
AUT,CAN
AUT,DEU
AUT,GAB
AUT,GIN
AUT,HND
AUT,IND
AUT,LSO
AUT,MUS
AUT,NGA
AUT,PRY
AUT,SEN
AUT,SGP
AUT,SWZ
AUT,TCD
AUT,TTO
AZE,AFG
AZE,ALB
AZE,AUS
AZE,BEN
AZE,BGD
AZE,BWA
AZE,COL
AZE,COM
AZE,ECU
AZE,ESP
AZE,FIN
AZE,GIN
AZE,GTM
AZE,HND
AZE,HTI
AZE,ISL
AZE,KWT
AZE,LSO
AZE,LUX
AZE,LVA
AZE,MMR
AZE,MOZ
AZE,OMN
AZE,PRY
AZE,SEN
AZE,SVN
AZE,SWZ
AZE,TCD
AZE,TUR
AZE,UGA
AZE,ZAF
BDI,AFG
BDI,AGO
BDI,ALB
BDI,AUS
BDI,CHE
BDI,CHL
BDI,CMR
BDI,COG
BDI,CZE
BDI,DOM
BDI,ESP
BDI,ETH
BDI,GAB
BDI,GBR
BDI,HND
BDI,HTI
BDI,HUN
BDI,IRN
BDI,ITA
BDI,JPN
BDI,KWT
BDI,LUX
BDI,LVA
BDI,MDA
BDI,MMR
BDI,MYS
BDI,NGA
BDI,PAN
BDI,POL
BDI,QAT
BDI,SAU
BDI,SEN
BDI,SLE
BDI,TGO
BDI,TUR
BDI,UKR
BDI,URY
BDI,UZB
BDI,VNM
BEL,SEN
BEN,ARM
BEN,AUS
BEN,AZE
BEN,BDI
BEN,BFA
BEN,BGD
BEN,CAF
BEN,CZE
BEN,GAB
BEN,IRL
BEN,ISR
BEN,JOR
BEN,KAZ
BEN,KGZ
BEN,LUX
BEN,LVA
BEN,MDA
BEN,MEX
BEN,MNG
BEN,NIC
BEN,PHL
BEN,POL
BEN,SEN
BEN,YEM
BFA,ARE
BFA,ARM
BFA,AZE
BFA,BDI
BFA,CHE
BFA,COM
BFA,ETH
BFA,GTM
BFA,ISL
BFA,ISR
BFA,JOR
BFA,LTU
BFA,MDA
BFA,MUS
BFA,NGA
BFA,PAK
BFA,PRT
BFA,RWA
BFA,SDN
BFA,SUR
BFA,SVN
BFA,THA
BFA,TKM
BFA,TTO
BFA,TUN
BFA,YEM
BGD,ALB
BGD,DZA
BGD,EGY
BGD,FIN
BGD,GAB
BGD,LTU
BGD,LVA
BGD,MNG
BGD,MOZ
BGD,MRT
BGD,MUS
BGD,MWI
BGD,NZL
BGD,PHL
BGD,SEN
BGD,SWE
BGD,SWZ
BGR,ARE
BGR,BEN
BGR,BFA
BGR,IRN
BGR,JAM
BGR,LBR
BGR,LKA
BGR,LSO
BGR,MRT
BGR,NER
BGR,OMN
BGR,PAK
BGR,PER
BGR,SWE
BGR,TCD
BGR,TGO
BHR,AFG
BHR,AGO
BHR,AUT
BHR,AZE
BHR,BEN
BHR,BFA
BHR,BIH
BHR,BOL
BHR,BRA
BHR,COM
BHR,CRI
BHR,EGY
BHR,EST
BHR,FIN
BHR,GAB
BHR,GEO
BHR,GHA
BHR,GRC
BHR,KEN
BHR,LBR
BHR,MDA
BHR,MLI
BHR,MLT
BHR,MOZ
BHR,MUS
BHR,MYS
BHR,POL
BHR,SUR
BHR,ZMB
BIH,ALB
BIH,ARG
BIH,BOL
BIH,COG
BIH,COL
BIH,COM
BIH,CZE
BIH,GEO
BIH,GTM
BIH,HTI
BIH,JAM
BIH,JPN
BIH,KOR
BIH,LSO
BIH,MDA
BIH,MLI
BIH,PAN
BIH,SDN
BIH,SEN
BIH,SLE
BIH,TKM
BIH,UKR
BIH,UZB
BIH,ZMB
BLR,ALB
BLR,AUT
BLR,BHR
BLR,BIH
BLR,BOL
BLR,BWA
BLR,CAF
BLR,CHL
BLR,COG
BLR,COM
BLR,ECU
BLR,ESP
BLR,GAB
BLR,ISL
BLR,KWT
BLR,LUX
BLR,MDA
BLR,MYS
BLR,NIC
BLR,PAN
BLR,PER
BLR,PHL
BLR,PRT
BLR,RWA
BLR,SLE
BLR,TCD
BLR,UGA
BLR,ZMB
BLR,ZWE
BOL,ALB
BOL,ARM
BOL,AZE
BOL,BHR
BOL,BLR
BOL,CMR
BOL,CRI
BOL,CYP
