source,target
AFG,AGO
AFG,AZE
AFG,BIH
AFG,BLR
AFG,CHL
AFG,DZA
AFG,ECU
AFG,EGY
AFG,GRC
AFG,HRV
AFG,ISL
AFG,JPN
AFG,KWT
AFG,LSO
AFG,LTU
AFG,MDA
AFG,MRT
AFG,MWI
AFG,NIC
AFG,POL
AFG,YEM
AFG,ZWE
AGO,ALB
AGO,ARM
AGO,AUT
AGO,BEN
AGO,BFA
AGO,BIH
AGO,BOL
AGO,BWA
AGO,CHE
AGO,CHL
AGO,CYP
AGO,CZE
AGO,DNK
AGO,ESP
AGO,GEO
AGO,HTI
AGO,IRL
AGO,ISL
AGO,KOR
AGO,LKA
AGO,LSO
AGO,LUX
AGO,MDA
AGO,PRY
AGO,SDN
AGO,SEN
AGO,TKM
AGO,TTO
AGO,UGA
ALB,AGO
ALB,ARE
ALB,BDI
ALB,BEN
ALB,BLR
ALB,CAN
ALB,CHL
ALB,CMR
ALB,GIN
ALB,HTI
ALB,IRN
ALB,LBY
ALB,LKA
ALB,MDG
ALB,MRT
ALB,NER
ALB,NGA
ALB,OMN
ALB,PHL
ALB,SAU
ALB,SDN
ALB,SUR
ALB,SWZ
ALB,TCD
ALB,TJK
ALB,VNM
ALB,ZWE
ARE,ALB
ARE,BFA
ARE,BGR
ARE,BWA
ARE,CMR
ARE,COL
ARE,ECU
ARE,EST
ARE,ETH
ARE,KGZ
ARE,MDG
ARE,MWI
ARE,NER
ARE,PER
ARE,SAU
ARE,SUR
ARE,SWZ
ARE,TGO
ARE,TJK
ARE,UZB
ARG,BDI
ARG,BFA
ARG,BIH
ARG,GHA
ARG,IND
ARG,JPN
ARG,KAZ
ARG,KHM
ARG,LUX
ARG,LVA
ARG,MUS
ARG,NLD
ARG,NZL
ARG,QAT
ARG,SAU
ARG,SDN
ARG,SLE
ARG,SUR
ARG,SWZ
ARG,TGO
ARG,UGA
ARG,YEM
ARG,ZMB
ARM,AUT
ARM,BDI
ARM,BEL
ARM,BGD
ARM,BIH
ARM,CHE
ARM,CMR
ARM,COG
ARM,COL
ARM,COM
ARM,DZA
ARM,ESP
ARM,GRC
ARM,GTM
ARM,HND
ARM,HRV
ARM,ISL
ARM,ITA
ARM,KEN
ARM,KHM
ARM,LSO
ARM,MAR
ARM,MDG
ARM,MOZ
ARM,MUS
ARM,MYS
ARM,NZL
ARM,PAN
ARM,PER
ARM,PRT
ARM,SAU
ARM,SDN
ARM,SVK
ARM,TTO
ARM,UKR
ARM,YEM
ARM,ZWE
AUS,DOM
AUS,EST
AUS,ETH
AUS,GEO
AUS,HTI
AUS,ISR
AUS,LSO
AUS,LUX
AUS,RWA
AUS,SUR
AUS,TKM
AUS,UGA
AUS,ZMB
AUT,ARE
AUT,BEN
AUT,BHR
AUT,COM
AUT,ETH
AUT,KHM
AUT,LSO
AUT,MDG
AUT,MUS
AUT,MWI
AUT,NPL
AUT,TGO
AUT,ZMB
AZE,ALB
AZE,ARG
AZE,BOL
AZE,CAF
AZE,CHL
AZE,COG
AZE,DNK
AZE,EST
AZE,HND
AZE,HTI
AZE,JAM
AZE,LBN
AZE,LSO
AZE,LUX
AZE,MAR
AZE,MDA
AZE,MDG
AZE,MLI
AZE,MOZ
AZE,MRT
AZE,NER
AZE,NZL
AZE,RWA
AZE,SWE
AZE,TZA
AZE,UZB
AZE,ZAF
BDI,AGO
BDI,ARE
BDI,BGD
BDI,BGR
BDI,CAN
BDI,CHE
BDI,DOM
BDI,ECU
BDI,ESP
BDI,GEO
BDI,GRC
BDI,KEN
BDI,KHM
BDI,KOR
BDI,LVA
BDI,MAR
BDI,MDA
BDI,MLT
BDI,MNG
BDI,MUS
BDI,MYS
BDI,NPL
BDI,OMN
BDI,PAN
BDI,SLE
BDI,TKM
BDI,TUN
BDI,TUR
BEL,AZE
BEN,AFG
BEN,ARG
BEN,ARM
BEN,BIH
BEN,CAF
BEN,CAN
BEN,CHL
BEN,COL
BEN,DEU
BEN,GEO
BEN,GTM
BEN,HND
BEN,IRQ
BEN,KGZ
BEN,MUS
BEN,OMN
BEN,PAN
BEN,RWA
BEN,TUN
BEN,UGA
BEN,ZMB
BFA,ARG
BFA,BGR
BFA,BLR
BFA,BWA
BFA,CZE
BFA,ECU
BFA,ESP
BFA,GBR
BFA,LSO
BFA,LUX
BFA,LVA
BFA,MMR
BFA,MNG
BFA,PAN
BFA,PER
BFA,POL
BFA,SWE
BFA,TGO
BFA,TKM
BFA,TTO
BFA,TUN
BFA,TUR
BFA,YEM
BGD,ARG
BGD,ARM
BGD,BFA
BGD,BWA
BGD,CZE
BGD,EST
BGD,FIN
BGD,JAM
BGD,KAZ
BGD,MLI
BGD,MOZ
BGD,NIC
BGD,OMN
BGD,PER
BGD,POL
BGD,SUR
BGD,TTO
BGD,ZMB
BGR,CMR
BGR,DOM
BGR,ECU
BGR,GHA
BGR,HTI
BGR,KEN
BGR,KHM
BGR,LVA
BGR,NZL
BGR,OMN
BGR,TTO
BHR,AFG
BHR,ALB
BHR,ARG
BHR,AUS
BHR,AUT
BHR,AZE
BHR,BLR
BHR,BWA
BHR,CAN
BHR,CHE
BHR,COM
BHR,ESP
BHR,FIN
BHR,GTM
BHR,HND
BHR,IRL
BHR,JAM
BHR,KGZ
BHR,KOR
BHR,LBY
BHR,MDG
BHR,MKD
BHR,MLI
BHR,MUS
BHR,MWI
BHR,NIC
BHR,NOR
