source,target
AFG,ARM
AFG,CHL
AFG,CMR
AFG,COM
AFG,CYP
AFG,DOM
AFG,EGY
AFG,GAB
AFG,GRC
AFG,GTM
AFG,HRV
AFG,IRL
AFG,JOR
AFG,LKA
AFG,MAR
AFG,MDA
AFG,MDG
AFG,MLT
AFG,MYS
AFG,PER
AFG,PHL
AFG,PRY
AFG,RWA
AFG,SUR
AFG,SWZ
AFG,TGO
AFG,TZA
AFG,UGA
AFG,UKR
AGO,ARE
AGO,BDI
AGO,BRA
AGO,CHE
AGO,COM
AGO,ECU
AGO,GEO
AGO,GTM
AGO,HTI
AGO,HUN
AGO,JAM
AGO,KAZ
AGO,KGZ
AGO,KOR
AGO,LBR
AGO,LBY
AGO,MEX
AGO,MKD
AGO,NER
AGO,NGA
AGO,NOR
AGO,NPL
AGO,PAN
AGO,PHL
AGO,SAU
AGO,SUR
AGO,SVK
ALB,AGO
ALB,BIH
ALB,BLR
ALB,BOL
ALB,BWA
ALB,CAF
ALB,CMR
ALB,COL
ALB,ETH
ALB,ISR
ALB,KAZ
ALB,KEN
ALB,MDA
ALB,MWI
ALB,MYS
ALB,NGA
ALB,NOR
ALB,PER
ALB,PRY
ALB,TZA
ALB,ZAF
ALB,ZMB
ARE,ALB
ARE,BDI
ARE,BWA
ARE,ECU
ARE,GIN
ARE,HND
ARE,IDN
ARE,ISL
ARE,KHM
ARE,LBR
ARE,LSO
ARE,MUS
ARE,NER
ARE,PAN
ARE,PER
ARE,SVK
ARE,SWZ
ARE,TCD
ARE,THA
ARE,TTO
ARG,AUS
ARG,CAF
ARG,EST
ARG,IDN
ARG,KEN
ARG,LKA
ARG,LSO
ARG,MDG
ARG,MKD
ARG,MLT
ARG,MMR
ARG,MOZ
ARG,MWI
ARG,QAT
ARG,RWA
ARG,SDN
ARG,SLE
ARG,SWZ
ARG,TKM
ARG,UGA
ARG,YEM
ARM,AUS
ARM,BDI
ARM,BWA
ARM,CAN
ARM,COL
ARM,CYP
ARM,FIN
ARM,GAB
ARM,HND
ARM,IND
ARM,IRL
ARM,IRQ
ARM,MAR
ARM,MLT
ARM,MUS
ARM,OMN
ARM,PAK
ARM,RWA
ARM,SEN
ARM,TUN
ARM,TUR
AUS,AGO
AUS,BFA
AUS,GEO
AUS,LSO
AUS,MDG
AUS,MWI
AUS,NER
AUS,PHL
AUS,QAT
AUS,RWA
AUS,SWZ
AUS,ZWE
AUT,BWA
AUT,COG
AUT,GAB
AUT,HTI
AUT,HUN
AUT,JAM
AUT,MDG
AUT,MMR
AUT,MOZ
AUT,MUS
AUT,SEN
AUT,SWZ
AUT,TCD
AUT,ZWE
AZE,AUS
AZE,BEN
AZE,BFA
AZE,BGR
AZE,BOL
AZE,BRA
AZE,CAN
AZE,GIN
AZE,HTI
AZE,IRL
AZE,MEX
AZE,PAK
AZE,PHL
AZE,RUS
AZE,RWA
AZE,SEN
AZE,SUR
AZE,SVK
AZE,TTO
AZE,UGA
AZE,URY
AZE,UZB
AZE,VNM
AZE,YEM
AZE,ZMB
BDI,AUS
BDI,BIH
BDI,CAF
BDI,CHL
BDI,COG
BDI,COM
BDI,DZA
BDI,GEO
BDI,HND
BDI,HTI
BDI,HUN
BDI,IDN
BDI,IRL
BDI,ISL
BDI,ITA
BDI,KAZ
BDI,KOR
BDI,KWT
BDI,LBN
BDI,LUX
BDI,LVA
BDI,MDA
BDI,MWI
BDI,NPL
BDI,POL
BDI,SEN
BDI,SWE
BDI,TGO
BDI,TTO
BDI,TUN
BDI,ZWE
BEL,AGO
BEL,MAR
BEN,AUT
BEN,BFA
BEN,CAN
BEN,CHL
BEN,COL
BEN,DEU
BEN,GTM
BEN,ISL
BEN,ISR
BEN,KHM
BEN,LBN
BEN,LKA
BEN,LTU
BEN,MAR
BEN,MDA
BEN,PER
BEN,PRT
BEN,TJK
BFA,BDI
BFA,BHR
BFA,BLR
BFA,BRA
BFA,CAF
BFA,ECU
BFA,GTM
BFA,HND
BFA,HTI
BFA,IRL
BFA,JPN
BFA,KEN
BFA,KOR
BFA,MNG
BFA,MRT
BFA,NER
BFA,OMN
BFA,PAN
BFA,POL
BFA,SDN
BFA,SUR
BFA,TGO
BFA,UZB
BGD,AGO
BGD,ALB
BGD,CAF
BGD,COG
BGD,CRI
BGD,ETH
BGD,GAB
BGD,HND
BGD,HTI
BGD,IRN
BGD,ISL
BGD,JPN
BGD,KEN
BGD,LSO
BGD,LUX
BGD,NER
BGD,NIC
BGD,NPL
BGD,OMN
BGD,PRY
BGD,SEN
BGD,SLE
BGD,SUR
BGD,TCD
BGD,TTO
BGD,URY
BGD,ZAF
BGD,ZWE
BGR,COL
BGR,DNK
BGR,ETH
BGR,GIN
BGR,HUN
BGR,KGZ
BGR,MDG
BGR,MUS
BGR,NIC
BGR,OMN
BGR,PAN
BGR,PRY
BGR,QAT
BGR,SWZ
BGR,TCD
BGR,TUN
BGR,UZB
BHR,AGO
BHR,BFA
BHR,BLR
BHR,CYP
BHR,DOM
BHR,ECU
BHR,ETH
BHR,GIN
BHR,HUN
BHR,KGZ
BHR,LUX
BHR,LVA
BHR,MDG
BHR,MEX
BHR,MMR
BHR,NOR
BHR,NZL
BHR,PAN
BHR,SAU
BHR,SUR
BHR,SVK
BHR,TKM
BHR,TZA
BHR,VNM
BIH,AFG
BIH,BRA
BIH,CAN
BIH,COM
BIH,CRI
BIH,DEU
BIH,GAB
BIH,HND
BIH,IDN
BIH,IND
BIH,IRQ
BIH,JPN
BIH,KAZ
BIH,LBN
BIH,LBR
BIH,MEX
BIH,MUS
BIH,MWI
BIH,MYS
BIH,NER
BIH,NIC
BIH,SEN
BIH,SUR
BIH,SWZ
BIH,TGO
BIH,TJK
BIH,TTO
BIH,VNM
BIH,YEM
BLR,AUS
BLR,CHE
BLR,COG
BLR,DNK
BLR,IDN
BLR,JAM
BLR,KWT
BLR,LBN
BLR,MDG
BLR,MUS
BLR,NGA
BLR,NIC
BLR,PER
BLR,RWA
BLR,SDN
BLR,TZA
BLR,URY
BLR,ZWE
BOL,AFG
BOL,ALB
BOL,ARE
BOL,AZE
BOL,BLR
BOL,BRA
BOL,BWA
BOL,CHL
BOL,CMR
BOL,COG
BOL,COM
BOL,GAB
BOL,GEO
BOL,GTM
BOL,HND
BOL,KAZ
BOL,LSO
BOL,MDG
BOL,MLT
BOL,MMR
BOL,MNG
BOL,MOZ
BOL,MYS
BOL,NER
BOL,NOR
BOL,PHL
BOL,POL
BOL,PRT
BOL,SLE
BOL,SVK
BOL,SWE
BOL,THA
BOL,UGA
BRA,AGO
BRA,BEN
BRA,BHR
BRA,BIH
BRA,CAF
BRA,LUX
BRA,MDA
BRA,MNG
BRA,MRT
BRA,MUS
BWA,ARG
BWA,AZE
BWA,BHR
BWA,BOL
