source,target
AFG,ALB
AFG,ARE
AFG,AUS
AFG,BGR
AFG,BHR
AFG,CAN
AFG,CHE
AFG,CHL
AFG,COG
AFG,COM
AFG,FRA
AFG,GTM
AFG,HND
AFG,IND
AFG,IRN
AFG,JAM
AFG,JOR
AFG,KWT
AFG,MLI
AFG,MOZ
AFG,MRT
AFG,MUS
AFG,NOR
AFG,OMN
AFG,PHL
AFG,PRY
AFG,QAT
AFG,SEN
AFG,THA
AFG,TUN
AFG,TZA
AFG,UKR
AGO,AUT
AGO,CAF
AGO,COL
AGO,DOM
AGO,EGY
AGO,HND
AGO,IND
AGO,JAM
AGO,JOR
AGO,LBN
AGO,LTU
AGO,LVA
AGO,MNG
AGO,MWI
AGO,MYS
AGO,PER
AGO,SGP
AGO,SVK
AGO,UKR
AGO,URY
AGO,UZB
AGO,ZWE
ALB,AZE
ALB,BDI
ALB,CHL
ALB,COM
ALB,GEO
ALB,IRQ
ALB,LBN
ALB,MLI
ALB,MNG
ALB,MRT
ALB,MUS
ALB,NER
ALB,OMN
ALB,PAN
ALB,PER
ALB,PRY
ALB,QAT
ALB,SUR
ALB,SVK
ALB,TGO
ALB,THA
ARE,BDI
ARE,BEN
ARE,CAF
ARE,COG
ARE,GAB
ARE,GEO
ARE,GTM
ARE,KGZ
ARE,LBR
ARE,LSO
ARE,MDG
ARE,MMR
ARE,MNG
ARE,MUS
ARE,NPL
ARE,PAN
ARE,SUR
ARE,SVK
ARE,TJK
ARE,TKM
ARE,ZWE
ARG,BEN
ARG,BFA
ARG,BHR
ARG,COG
ARG,GAB
ARG,ISL
ARG,KGZ
ARG,LKA
ARG,LSO
ARG,LUX
ARG,MKD
ARG,MOZ
ARG,NER
ARG,PER
ARG,PHL
ARG,RWA
ARG,SEN
ARG,SWZ
ARM,AFG
ARM,AGO
ARM,ALB
ARM,ARE
ARM,CAN
ARM,CHL
ARM,CZE
ARM,DOM
ARM,ECU
ARM,FIN
ARM,JAM
ARM,JPN
ARM,MOZ
ARM,MWI
ARM,MYS
ARM,NIC
ARM,NZL
ARM,OMN
ARM,PAN
ARM,PRT
ARM,PRY
ARM,SAU
ARM,SDN
ARM,SGP
ARM,SUR
ARM,SWZ
ARM,TTO
AUS,AZE
AUS,BDI
AUS,COL
AUS,GEO
AUS,KAZ
AUS,LTU
AUS,LUX
AUS,MKD
AUS,MLI
AUS,MLT
AUS,SEN
AUS,SVK
AUS,YEM
AUS,ZWE
AUT,BFA
AUT,CAF
AUT,COM
AUT,HND
AUT,HTI
AUT,KEN
AUT,MNG
AUT,MYS
AUT,RWA
AUT,SVN
AUT,TZA
AUT,UGA
AZE,AGO
AZE,BIH
AZE,BOL
AZE,COG
AZE,HUN
AZE,KEN
AZE,LBR
AZE,MDA
AZE,MLI
AZE,NIC
AZE,PRT
AZE,SEN
AZE,SLE
AZE,SVK
AZE,TUN
BDI,ARE
BDI,ARG
BDI,ARM
BDI,AUS
BDI,AUT
BDI,BEN
BDI,BHR
BDI,BIH
BDI,COL
BDI,EGY
BDI,FIN
BDI,GAB
BDI,GEO
BDI,GTM
BDI,HUN
BDI,IRQ
BDI,ISL
BDI,ISR
BDI,JAM
BDI,JOR
BDI,KEN
BDI,KWT
BDI,LBY
BDI,LKA
BDI,LTU
BDI,LVA
BDI,NER
BDI,NZL
BDI,PAK
BDI,PHL
BDI,SGP
BDI,SVN
BDI,SWE
BDI,THA
BDI,TJK
BEL,PRY
BEN,AFG
BEN,ARE
BEN,ARM
BEN,CAF
BEN,DZA
BEN,ECU
BEN,GEO
BEN,GIN
BEN,GRC
BEN,HTI
BEN,KGZ
BEN,LUX
BEN,MAR
BEN,MLT
BEN,MOZ
BEN,MRT
BEN,NPL
BEN,PAK
BEN,PAN
BEN,SUR
BEN,SWE
BEN,TKM
BEN,UGA
BEN,UZB
BEN,ZWE
BFA,AUS
BFA,AUT
BFA,BGD
BFA,BHR
BFA,BRA
BFA,BWA
BFA,COG
BFA,ESP
BFA,GEO
BFA,GRC
BFA,ISL
BFA,JAM
BFA,JPN
BFA,LBN
BFA,LTU
BFA,MDG
BFA,MMR
BFA,MNG
BFA,NOR
BFA,OMN
BFA,PAN
BFA,PHL
BFA,POL
BFA,RUS
BFA,SDN
BFA,SLE
BFA,SUR
BFA,VNM
BFA,YEM
BGD,AFG
BGD,ALB
BGD,BDI
BGD,BFA
BGD,CAN
BGD,FIN
BGD,FRA
BGD,GEO
BGD,GIN
BGD,KAZ
BGD,MEX
BGD,MLT
BGD,NIC
BGD,OMN
BGD,QAT
BGD,SUR
BGD,TUN
BGD,UZB
BGD,ZWE
BGR,ARE
BGR,BDI
BGR,BHR
BGR,CAF
BGR,CMR
BGR,GIN
BGR,ISL
BGR,ITA
BGR,LSO
BGR,LUX
BGR,MEX
BGR,MRT
BGR,MUS
BGR,PHL
BGR,PRY
BGR,RUS
BGR,SEN
BGR,SWE
BGR,SWZ
BGR,TCD
BGR,THA
BGR,TKM
BGR,YEM
BGR,ZAF
BGR,ZMB
BHR,ARE
BHR,AUS
BHR,BDI
BHR,BOL
BHR,CHN
BHR,CYP
BHR,DOM
BHR,ESP
BHR,HTI
BHR,IRN
BHR,ISL
BHR,ISR
BHR,KAZ
BHR,KWT
BHR,LSO
BHR,LVA
BHR,MEX
BHR,MLI
BHR,MLT
BHR,MNG
BHR,MWI
BHR,NGA
BHR,PAN
BHR,SDN
BHR,SLE
BHR,SWZ
BIH,AFG
BIH,AGO
BIH,FIN
BIH,HND
BIH,LBN
BIH,LBR
BIH,LSO
BIH,MUS
BIH,PAN
BIH,PHL
BIH,SDN
BIH,SUR
BIH,TTO
BLR,CMR
BLR,GTM
BLR,HTI
BLR,IDN
BLR,JOR
BLR,KHM
BLR,KWT
BLR,LUX
BLR,MKD
BLR,MRT
BLR,MUS
BLR,THA
BLR,YEM
BOL,ALB
BOL,AUS
BOL,AZE
BOL,BDI
BOL,BHR
BOL,BIH
BOL,BLR
BOL,CZE
BOL,ESP
BOL,IDN
BOL,IND
BOL,KEN
BOL,MAR
BOL,MDA
BOL,MLT
BOL,MYS
BOL,NGA
BOL,NOR
BOL,OMN
BOL,PAK
BOL,POL
BOL,PRT
BOL,SAU
BOL,SVK
BOL,SWE
BOL,TGO
BOL,TUR
BOL,TZA
BOL,UZB
BRA,ARM
BRA,BDI
BRA,BFA
BRA,COM
BRA,EST
BRA,GTM
BRA,ISL
BRA,MKD
BRA,OMN
BRA,SLE
BRA,SWZ
BRA,TCD
BWA,AFG
BWA,AUT
BWA,BGR
BWA,BIH
BWA,BLR
BWA,CAN
BWA,CHL
BWA,COG
BWA,ECU
BWA,HND
BWA,IDN
BWA,JPN
BWA,KWT
BWA,LKA
BWA,LUX
BWA,MDA
BWA,NER
BWA,NIC
BWA,NPL
BWA,PAN
BWA,QAT
BWA,SAU
BWA,SLE
BWA,SUR
BWA,THA
BWA,TKM
BWA,UGA
BWA,UZB
BWA,VNM
BWA,ZAF
CAF,ALB
CAF,ARE
CAF,ARM
CAF,BEN
CAF,BGD
CAF,BGR
CAF,BIH
CAF,BLR
CAF,CAN
CAF,CHL
CAF,CMR
CAF,GIN
CAF,HTI
CAF,IRL
CAF,ITA
CAF,KEN
CAF,LKA
CAF,LTU
CAF,LUX
CAF,MKD
CAF,MRT
CAF,MWI
CAF,OMN
CAF,PER
CAF,POL
CAF,SEN
CAF,SVN
CAF,THA
CAF,USA
CAF,ZAF
CAN,AZE
CAN,BIH
CAN,CAF
CAN,COM
CAN,LUX
CAN,MOZ
CAN,NIC
CAN,ZAF
CHE,ARM
CHE,CAF
CHE,COM
CHE,ECU
CHE,GIN
CHE,GTM
CHE,HTI
CHE,MRT
CHE,OMN
CHE,PAK
CHE,PAN
CHE,PHL
CHE,PRT
CHE,QAT
CHE,SAU
CHE,SLE
CHE,SWZ
CHE,TGO
CHE,TJK
CHE,TTO
CHE,ZMB
CHE,ZWE
CHL,ARM
CHL,AUT
CHL,BOL
CHL,CAF
CHL,DEU
CHL,EST
CHL,GEO
CHL,KAZ
CHL,LBR
CHL,LUX
CHL,MKD
CHL,MLI
CHL,SUR
CHL,UGA
CHL,UKR
CHN,BGD
CHN,CMR
CHN,COM
CHN,MNG
CHN,NZL
CHN,PAN
CMR,AFG
CMR,ALB
CMR,ARE
CMR,ARG
CMR,ARM
CMR,BHR
CMR,BIH
CMR,BOL
CMR,CHE
CMR,CRI
CMR,CZE
CMR,HND
CMR,IRN
CMR,JAM
CMR,KGZ
CMR,LSO
CMR,MDG
CMR,MRT
CMR,NIC
CMR,PAK
CMR,PHL
CMR,PRT
CMR,RUS
CMR,SVK
CMR,SWE
CMR,THA
CMR,TKM
CMR,URY
CMR,UZB
CMR,VNM
CMR,YEM
CMR,ZMB
COG,AFG
COG,ARG
COG,BFA
COG,BIH
COG,CHE
COG,GTM
COG,ISR
COG,JOR
COG,KAZ
COG,LBN
COG,LKA
COG,LSO
COG,MEX
COG,MLT
COG,MMR
COG,NER
COG,OMN
COG,PHL
COG,PRY
COG,SDN
COG,SUR
COL,AFG
COL,AGO
COL,BDI
COL,CMR
COL,COG
COL,GAB
COL,GHA
COL,GIN
COL,GRC
COL,IRQ
COL,KHM
COL,LSO
COL,LTU
COL,LVA
COL,OMN
COL,PAK
COL,SWZ
COL,TGO
COL,TJK
COL,ZAF
COM,ARE
COM,AZE
COM,BLR
COM,BOL
COM,CHE
COM,FIN
COM,GTM
COM,HND
COM,HRV
COM,HTI
COM,IRL
COM,ISL
COM,JOR
COM,LTU
COM,MAR
COM,MDG
COM,MMR
COM,MOZ
COM,NGA
COM,NZL
COM,PHL
COM,POL
COM,SDN
COM,SUR
COM,SVK
COM,SVN
COM,SWZ
COM,TGO
COM,UZB
COM,VNM
COM,ZMB
CRI,ALB
CRI,AUS
CRI,AZE
CRI,BGR
CRI,BIH
CRI,COM
CRI,DZA
CRI,FIN
CRI,HUN
CRI,KAZ
CRI,KHM
CRI,KWT
