source,target
AFG,ARG
AFG,BDI
AFG,BEN
AFG,BLR
AFG,CHE
AFG,COG
AFG,CRI
AFG,DEU
AFG,DOM
AFG,GRC
AFG,HND
AFG,LBN
AFG,MKD
AFG,MLI
AFG,PRY
AFG,SEN
AFG,SVN
AFG,THA
AFG,TKM
AFG,TUN
AFG,URY
AGO,AFG
AGO,ARE
AGO,BFA
AGO,BWA
AGO,CAF
AGO,CHE
AGO,COL
AGO,ECU
AGO,EST
AGO,FIN
AGO,GEO
AGO,GRC
AGO,HND
AGO,IDN
AGO,IRN
AGO,KAZ
AGO,KGZ
AGO,LUX
AGO,MDA
AGO,MLI
AGO,MNG
AGO,NPL
AGO,PER
AGO,SDN
AGO,TTO
AGO,UGA
AGO,YEM
ALB,ARG
ALB,BDI
ALB,BIH
ALB,DOM
ALB,ETH
ALB,GIN
ALB,HND
ALB,IND
ALB,IRN
ALB,IRQ
ALB,JPN
ALB,KWT
ALB,LKA
ALB,MAR
ALB,MNG
ALB,MWI
ALB,PER
ALB,PHL
ALB,SEN
ALB,SUR
ALB,TGO
ALB,UGA
ALB,URY
ALB,ZAF
ARE,AGO
ARE,BEN
ARE,BFA
ARE,BOL
ARE,EST
ARE,ETH
ARE,GEO
ARE,ISL
ARE,LBR
ARE,LVA
ARE,MKD
ARE,MLI
ARE,SVN
ARE,SWZ
ARE,TJK
ARE,ZMB
ARG,ARM
ARG,BEN
ARG,BGD
ARG,CYP
ARG,GEO
ARG,GIN
ARG,HUN
ARG,IRL
ARG,ISL
ARG,JAM
ARG,KAZ
ARG,KGZ
ARG,LBR
ARG,MWI
ARG,NPL
ARG,OMN
ARG,QAT
ARM,BHR
ARM,CHL
ARM,COG
ARM,CRI
ARM,EGY
ARM,KEN
ARM,MDA
ARM,MKD
ARM,MLT
ARM,MNG
ARM,NOR
ARM,NZL
ARM,PAN
ARM,PER
ARM,PRY
ARM,RWA
ARM,SVK
ARM,SWE
ARM,TKM
ARM,TUR
ARM,ZAF
ARM,ZWE
AUS,ARM
AUS,BLR
AUS,BOL
AUS,CRI
AUS,DZA
AUS,GIN
AUS,LSO
AUS,MDA
AUS,MOZ
AUS,MWI
AUS,NER
AUS,PRY
AUS,SDN
AUS,SLE
AUS,SWZ
AUS,TJK
AUS,TKM
AUS,TZA
AUS,YEM
AUS,ZAF
AUT,BEN
AUT,BGD
AUT,CAF
AUT,CHE
AUT,FIN
AUT,LBR
AUT,MEX
AUT,MRT
AUT,MWI
AUT,RUS
AUT,SUR
AUT,TGO
AZE,AGO
AZE,AUS
AZE,BEN
AZE,CAN
AZE,CHE
AZE,CHL
AZE,CMR
AZE,CYP
AZE,DOM
AZE,DZA
AZE,ESP
AZE,EST
AZE,GAB
AZE,GTM
AZE,HTI
AZE,JAM
AZE,KGZ
AZE,LBR
AZE,LKA
AZE,MEX
AZE,MKD
AZE,MMR
AZE,MOZ
AZE,NER
AZE,NGA
AZE,NOR
AZE,PER
AZE,SWE
AZE,TTO
AZE,TUR
AZE,URY
BDI,AFG
BDI,AGO
BDI,ALB
BDI,ARM
BDI,AUS
BDI,BLR
BDI,BRA
BDI,CHE
BDI,COL
BDI,CRI
BDI,DNK
BDI,FIN
