source,target
AFG,ALB
AFG,AUS
AFG,BDI
AFG,BGR
AFG,BHR
AFG,CAN
AFG,COG
AFG,COM
AFG,GAB
AFG,GTM
AFG,HND
AFG,IND
AFG,IRL
AFG,ISL
AFG,JAM
AFG,JOR
AFG,KHM
AFG,MLI
AFG,MOZ
AFG,MRT
AFG,NER
AFG,NOR
AFG,OMN
AFG,PHL
AFG,PRY
AFG,QAT
AFG,THA
AFG,TUN
AFG,TZA
AFG,UKR
AGO,AUS
AGO,AUT
AGO,CAF
AGO,CAN
AGO,COL
AGO,CYP
AGO,DOM
AGO,IND
AGO,JAM
AGO,KAZ
AGO,LSO
AGO,LVA
AGO,MKD
AGO,MNG
AGO,MWI
AGO,MYS
AGO,PER
AGO,SGP
AGO,SVK
AGO,URY
ALB,AZE
ALB,BDI
ALB,BIH
ALB,COM
ALB,DZA
ALB,GEO
ALB,GIN
ALB,IRQ
ALB,JOR
ALB,KHM
ALB,LBN
ALB,LBR
ALB,MLI
ALB,MMR
ALB,MNG
ALB,MUS
ALB,NER
ALB,OMN
ALB,PAN
ALB,PRT
ALB,PRY
ALB,QAT
ALB,SVK
ALB,TGO
ALB,THA
ALB,UZB
ALB,VNM
ARE,BDI
ARE,BEN
ARE,GAB
ARE,GIN
ARE,GTM
ARE,KEN
ARE,KGZ
ARE,LBR
ARE,LSO
ARE,MDG
ARE,MEX
ARE,MLI
ARE,MNG
ARE,NGA
ARE,PHL
ARE,SGP
ARE,SVK
ARE,TJK
ARE,TKM
ARE,ZWE
ARG,BFA
ARG,BHR
ARG,ECU
ARG,EST
ARG,ISL
ARG,JAM
ARG,KAZ
ARG,KGZ
ARG,LSO
ARG,LUX
ARG,MKD
ARG,MOZ
ARG,NER
ARG,PER
ARG,PHL
ARG,RWA
ARG,SEN
ARG,SGP
ARG,SWZ
ARG,TTO
ARG,ZAF
ARM,AGO
ARM,ALB
ARM,ARE
ARM,CAN
ARM,DOM
ARM,ECU
ARM,FIN
ARM,HTI
ARM,IRL
ARM,JAM
ARM,JPN
ARM,MOZ
ARM,MWI
ARM,MYS
ARM,NIC
ARM,PAN
ARM,PRT
ARM,PRY
ARM,SAU
ARM,SDN
ARM,SGP
ARM,SWZ
ARM,TTO
ARM,ZWE
AUS,AZE
AUS,BDI
AUS,COL
AUS,DOM
AUS,GEO
AUS,KAZ
AUS,LUX
AUS,MKD
AUS,MLI
AUS,SEN
AUS,SVK
AUS,UZB
AUT,AGO
AUT,ARE
