source,target
AFG,ARM
AFG,BEL
AFG,BEN
AFG,BIH
AFG,CAN
AFG,CHE
AFG,CRI
AFG,CYP
AFG,GEO
AFG,GIN
AFG,HND
AFG,JPN
AFG,MDA
AFG,MKD
AFG,MLT
AFG,MWI
AFG,NGA
AFG,PAN
AFG,SGP
AFG,SLE
AFG,SUR
AFG,SVK
AFG,TGO
AFG,TUN
AFG,VNM
AFG,YEM
AFG,ZMB
AGO,ARE
AGO,AUS
AGO,AUT
AGO,BEN
AGO,CYP
AGO,DZA
AGO,GTM
AGO,HND
AGO,HRV
AGO,IRN
AGO,JOR
AGO,KAZ
AGO,LBN
AGO,LBR
AGO,LBY
AGO,MYS
AGO,NIC
AGO,PAK
AGO,POL
AGO,THA
AGO,TJK
AGO,TKM
AGO,TZA
ALB,AFG
ALB,ARM
ALB,BHR
ALB,BIH
ALB,CAN
ALB,CMR
ALB,ECU
ALB,FIN
ALB,GAB
ALB,GHA
ALB,JAM
ALB,JPN
ALB,KAZ
ALB,KGZ
ALB,LKA
ALB,MLI
ALB,NGA
ALB,PER
ALB,POL
ALB,TCD
ALB,UZB
ALB,VNM
ARE,CAF
ARE,CHL
ARE,EGY
ARE,HND
ARE,LSO
ARE,MEX
ARE,MUS
ARE,NIC
ARE,NOR
ARE,NZL
ARE,POL
ARE,PRY
ARE,RWA
ARE,SDN
ARE,SLE
ARE,SVN
ARE,ZMB
ARE,ZWE
ARG,DZA
ARG,GIN
ARG,JPN
ARG,LBR
ARG,LTU
ARG,MDA
ARG,MKD
ARG,MUS
ARG,PHL
ARG,SLE
ARG,TTO
ARG,VNM
ARM,AGO
ARM,AZE
ARM,BFA
ARM,BLR
ARM,CHL
ARM,CYP
ARM,DEU
ARM,ETH
ARM,GHA
ARM,GTM
ARM,HND
ARM,HRV
ARM,MDA
ARM,MDG
ARM,MUS
ARM,NIC
ARM,NOR
ARM,NZL
ARM,PER
ARM,PRY
ARM,SUR
ARM,SWZ
ARM,TUN
ARM,YEM
AUS,AFG
AUS,BDI
AUS,BFA
AUS,BHR
AUS,FIN
AUS,HTI
AUS,LUX
AUS,MOZ
AUS,MWI
AUS,NER
AUS,PAN
AUS,POL
AUS,RWA
AUS,SEN
AUS,TGO
AUS,TJK
AUS,TKM
AUS,TTO
AUS,TZA
AUS,UZB
AUT,COM
AUT,GAB
AUT,HND
AUT,KGZ
AUT,LBR
AUT,NZL
AUT,SEN
AUT,SUR
AUT,SWZ
AUT,TZA
AZE,AGO
AZE,ARG
AZE,AUS
AZE,BEN
AZE,BIH
AZE,BLR
AZE,BOL
AZE,CAF
AZE,COM
AZE,DOM
AZE,DZA
AZE,EST
AZE,FRA
AZE,GTM
AZE,JAM
AZE,LKA
AZE,MLI
AZE,MOZ
AZE,OMN
AZE,PAN
AZE,PRY
AZE,SLE
AZE,SUR
AZE,SVN
AZE,SWE
AZE,TUR
BDI,ARE
BDI,AUT
BDI,BEL
BDI,BEN
BDI,BGR
BDI,BOL
BDI,BWA
BDI,CHL
BDI,COG
BDI,DZA
BDI,ESP
BDI,EST
BDI,GAB
BDI,GBR
BDI,GIN
BDI,GTM
BDI,HRV
BDI,IRQ
BDI,ITA
BDI,KOR
BDI,LSO
BDI,LVA
BDI,MDA
BDI,MEX
BDI,MRT
BDI,NIC
BDI,NPL
BDI,NZL
BDI,PER
BDI,SUR
BDI,TCD
BDI,TUR
BDI,UKR
BDI,YEM
BDI,ZAF
BEL,CYP
BEN,AGO
BEN,ARE
BEN,AUT
BEN,BRA
BEN,BWA
BEN,CHN
BEN,CRI
BEN,GRC
BEN,HRV
BEN,IND
BEN,IRN
BEN,ISR
BEN,KHM
BEN,LUX
BEN,MUS
BEN,PAK
BEN,PER
BEN,QAT
BEN,SUR
BEN,THA
BEN,TUN
BEN,UZB
BEN,ZWE
BFA,ARE
BFA,AZE
BFA,BIH
BFA,BRA
BFA,CHE
BFA,COL
BFA,CZE
BFA,ECU
BFA,ETH
BFA,FIN
BFA,GRC
BFA,GTM
BFA,HUN
BFA,KAZ
BFA,KEN
BFA,KHM
BFA,KWT
BFA,LUX
BFA,MDG
BFA,MMR
BFA,NIC
BFA,OMN
BFA,PER
BFA,PHL
BFA,POL
BFA,PRT
BFA,PRY
BFA,RUS
BFA,SWE
BFA,TTO
BFA,UZB
BGD,BDI
BGD,BIH
BGD,CAF
BGD,CZE
BGD,GEO
BGD,ISL
BGD,LSO
BGD,LUX
BGD,MLI
BGD,PAN
BGD,SEN
BGD,TGO
BGR,ARE
BGR,AUS
BGR,BEN
BGR,CAF
BGR,COL
BGR,GHA
BGR,IND
BGR,IRL
BGR,IRQ
BGR,KEN
BGR,KHM
BGR,LBN
BGR,MRT
BGR,MWI
BGR,MYS
BGR,NER
BGR,NPL
BGR,PAN
BGR,PER
BGR,PRY
BGR,SLE
BGR,SWZ
BGR,THA
BGR,UGA
BGR,USA
BGR,UZB
BHR,AFG
BHR,ARE
BHR,BFA
BHR,BGR
BHR,BRA
BHR,BWA
BHR,CHE
BHR,CHL
BHR,COG
BHR,COM
BHR,DZA
BHR,ESP
BHR,GAB
BHR,HUN
BHR,LTU
BHR,MDG
BHR,MLT
BHR,NER
BHR,NOR
BHR,NZL
BHR,PRY
BHR,TCD
BHR,TKM
BHR,ZAF
BIH,AFG
BIH,AGO
BIH,BLR
BIH,BOL
BIH,CAF
BIH,COL
BIH,COM
BIH,DOM
BIH,ECU
BIH,GAB
BIH,GTM
BIH,HND
BIH,IDN
BIH,ISR
BIH,JPN
BIH,KHM
BIH,MAR
BIH,MDA
BIH,MDG
BIH,MLI
BIH,OMN
BIH,PHL
BIH,PRY
BIH,RWA
BIH,SGP
BLR,AFG
BLR,AUT
BLR,AZE
BLR,BDI
