source,target
AFG,ARM
AFG,AZE
AFG,BFA
AFG,BHR
AFG,CHE
AFG,CMR
AFG,COG
AFG,COM
AFG,CYP
AFG,DOM
AFG,DZA
AFG,ECU
AFG,IRQ
AFG,ISR
AFG,JOR
AFG,MWI
AFG,NZL
AFG,PER
AFG,RUS
AFG,SDN
AFG,SGP
AFG,SVK
AFG,SWE
AFG,SWZ
AFG,TTO
AFG,TUR
AFG,ZWE
AGO,AFG
AGO,ARE
AGO,ARM
AGO,BEN
AGO,BGR
AGO,BOL
AGO,CHL
AGO,HRV
AGO,HUN
AGO,IRQ
AGO,JOR
AGO,KAZ
AGO,KOR
AGO,LBN
AGO,LBR
AGO,LBY
AGO,NIC
AGO,NZL
AGO,SVN
AGO,THA
AGO,TJK
AGO,UGA
AGO,YEM
AGO,ZWE
ALB,AFG
ALB,ARE
ALB,AZE
ALB,BHR
ALB,BWA
ALB,CAN
ALB,ECU
ALB,GBR
ALB,GHA
ALB,ITA
ALB,JPN
ALB,KAZ
ALB,KGZ
ALB,LKA
ALB,MLT
ALB,MRT
ALB,NGA
ALB,PAN
ALB,PER
ALB,PRY
ALB,RWA
ALB,SWE
ALB,TCD
ALB,THA
ALB,URY
ALB,UZB
ARE,BGR
ARE,BHR
ARE,BRA
ARE,BWA
ARE,CAN
ARE,COM
ARE,DOM
ARE,ITA
ARE,JOR
ARE,KGZ
ARE,KHM
ARE,MUS
ARE,NIC
ARE,PRY
ARE,RWA
ARE,TGO
ARE,TJK
ARE,TTO
ARE,ZWE
ARG,CYP
ARG,ETH
ARG,GIN
ARG,HUN
ARG,ISL
ARG,JOR
ARG,LKA
ARG,LVA
ARG,MKD
ARG,MOZ
ARG,MRT
ARG,MUS
ARG,RWA
ARG,SEN
ARG,SLE
ARG,TCD
ARG,THA
ARG,TKM
ARG,VNM
ARM,AGO
ARM,BLR
ARM,BWA
ARM,CHL
ARM,ETH
ARM,GRC
ARM,GTM
ARM,HND
ARM,HRV
ARM,ISL
ARM,KHM
ARM,MDA
ARM,MKD
ARM,MNG
ARM,MRT
ARM,MUS
ARM,NLD
ARM,NZL
ARM,PER
ARM,SUR
ARM,SWE
ARM,SWZ
ARM,THA
ARM,TZA
AUS,BFA
AUS,FIN
AUS,GHA
AUS,MDA
AUS,MOZ
AUS,PAN
AUS,PRY
AUS,TJK
AUS,TKM
AUS,TTO
AUS,UZB
AUS,YEM
AUT,COM
AUT,HND
AUT,KWT
AUT,LBR
AUT,LTU
AUT,MKD
AUT,MMR
AUT,MRT
AUT,NIC
AUT,NZL
AUT,SEN
AUT,SUR
AUT,SWZ
AUT,TUR
AZE,AGO
AZE,ARM
AZE,AUS
AZE,BEN
AZE,BFA
AZE,BIH
AZE,COM
AZE,DNK
AZE,DOM
AZE,EGY
AZE,ESP
AZE,EST
AZE,GTM
AZE,HUN
AZE,IDN
AZE,JPN
AZE,LBY
AZE,MNG
AZE,PRY
AZE,SAU
AZE,SLE
AZE,SUR
AZE,SVN
AZE,SWE
AZE,THA
AZE,ZMB
BDI,AFG
BDI,AGO
BDI,ARE
BDI,ARG
BDI,BWA
BDI,COG
BDI,ECU
BDI,ESP
BDI,GBR
BDI,GHA
BDI,GRC
BDI,GTM
BDI,HRV
BDI,IRQ
BDI,ISR
BDI,JOR
BDI,KGZ
BDI,KOR
BDI,LVA
BDI,MDA
BDI,MDG
BDI,MEX
BDI,MOZ
BDI,MRT
BDI,NER
BDI,NIC
BDI,NLD
BDI,NOR
BDI,PRY
BDI,RUS
BDI,SEN
BDI,TKM
BDI,TTO
BDI,TUR
BDI,YEM
BEL,BEN
BEL,GRC
BEL,OMN
BEN,AGO
BEN,ALB
BEN,ARE
BEN,AUT
BEN,CRI
BEN,ESP
BEN,GRC
BEN,GTM
BEN,HUN
BEN,IRN
BEN,KHM
BEN,LTU
BEN,LVA
BEN,MUS
BEN,PAK
BEN,QAT
BEN,SVK
BEN,SWE
BEN,THA
BEN,TKM
BEN,ZAF
BEN,ZMB
BFA,AGO
BFA,AUT
BFA,AZE
BFA,BEN
BFA,BHR
BFA,BOL
BFA,CHE
BFA,CZE
BFA,ECU
BFA,EST
BFA,ETH
BFA,FIN
BFA,GTM
BFA,KAZ
BFA,KEN
BFA,KHM
BFA,KOR
BFA,KWT
BFA,LUX
BFA,LVA
BFA,MDG
