source,target
AFG,AZE
AFG,BEL
AFG,BOL
AFG,CHL
AFG,CRI
AFG,DZA
AFG,HUN
AFG,IRQ
AFG,ISR
AFG,LBN
AFG,LBR
AFG,LSO
AFG,LTU
AFG,MKD
AFG,MUS
AFG,MWI
AFG,NER
AFG,NIC
AFG,PER
AFG,SGP
AFG,SUR
AFG,SVN
AFG,TGO
AFG,THA
AFG,TKM
AFG,TTO
AFG,URY
AFG,YEM
AFG,ZMB
AGO,AFG
AGO,ARE
AGO,ARM
AGO,AUT
AGO,BLR
AGO,CAN
AGO,CMR
AGO,CRI
AGO,CZE
AGO,FRA
AGO,GHA
AGO,GIN
AGO,IRL
AGO,JOR
AGO,KGZ
AGO,MDA
AGO,MEX
AGO,MLI
AGO,MWI
AGO,NIC
AGO,NPL
AGO,OMN
AGO,PER
AGO,PRY
AGO,SDN
AGO,TKM
AGO,TTO
ALB,AFG
ALB,AGO
ALB,AZE
ALB,BHR
ALB,BLR
ALB,CHL
ALB,COL
ALB,CYP
ALB,DOM
ALB,GAB
ALB,HUN
ALB,ISR
ALB,JPN
ALB,KEN
ALB,KWT
ALB,LBR
ALB,LTU
ALB,MDG
ALB,MRT
ALB,MWI
ALB,MYS
ALB,NPL
ALB,PAN
ALB,PHL
ALB,PRY
ALB,SEN
ALB,SWZ
ALB,TGO
ALB,TJK
ALB,URY
ARE,BFA
ARE,BOL
ARE,CAF
ARE,HRV
ARE,HTI
ARE,ISL
ARE,MDA
ARE,MWI
ARE,NPL
ARE,SUR
ARE,SWZ
ARE,TKM
ARE,ZWE
ARG,ALB
ARG,BWA
ARG,GEO
ARG,HND
ARG,KAZ
ARG,KGZ
ARG,LBN
ARG,LSO
ARG,MMR
ARG,MNG
ARG,MOZ
ARG,MUS
ARG,NOR
ARG,QAT
ARG,SWZ
ARG,TCD
ARG,TTO
ARG,UZB
ARM,BOL
ARM,CAN
ARM,CHL
ARM,COL
ARM,COM
ARM,ESP
ARM,FRA
ARM,HRV
ARM,LBR
ARM,MDG
ARM,MEX
ARM,MRT
ARM,NGA
ARM,NIC
ARM,NOR
ARM,NZL
ARM,PRT
ARM,SEN
ARM,SVN
ARM,TCD
ARM,TGO
ARM,TUN
ARM,TUR
ARM,YEM
ARM,ZWE
AUS,BGR
AUS,BHR
AUS,CAF
AUS,ETH
AUS,GAB
AUS,HRV
AUS,KAZ
AUS,KGZ
AUS,MKD
AUS,MNG
AUS,NER
AUS,PRY
AUS,TGO
AUT,AGO
AUT,ALB
AUT,BEN
AUT,BHR
AUT,BOL
AUT,BWA
AUT,CAF
AUT,CMR
AUT,FIN
AUT,GIN
AUT,HND
AUT,KHM
AUT,LBY
AUT,LSO
AUT,SLE
AUT,TJK
AUT,UGA
AZE,AGO
AZE,ALB
AZE,AUS
AZE,BIH
AZE,COG
AZE,ESP
AZE,GAB
AZE,GIN
AZE,IDN
AZE,IND
AZE,ISL
AZE,LBY
AZE,MNG
AZE,MOZ
AZE,NIC
AZE,OMN
AZE,SWE
BDI,AUT
BDI,BGR
BDI,BHR
BDI,COM
BDI,DNK
BDI,GIN
BDI,GRC
BDI,HRV
BDI,HTI
BDI,IRQ
BDI,ITA
BDI,JOR
BDI,KWT
BDI,LBR
BDI,MDA
BDI,MEX
BDI,MLT
BDI,MMR
BDI,NIC
BDI,NZL
BDI,PAK
BDI,PHL
BDI,PRY
BDI,SDN
BDI,THA
BEL,DZA
BEL,GIN
BEL,ITA
BEL,LBN
BEL,PRY
BEN,ARM
BEN,AUS
BEN,BHR
BEN,BIH
BEN,COL
BEN,CYP
BEN,EGY
BEN,FIN
BEN,GBR
BEN,IDN
BEN,KHM
BEN,KOR
BEN,MEX
BEN,MMR
BEN,PAK
BEN,PER
BEN,PHL
BEN,QAT
BEN,RWA
BEN,SAU
BEN,SUR
BEN,SVK
BEN,UGA
BEN,UZB
BEN,YEM
BEN,ZWE
BFA,ARE
BFA,BGR
BFA,CHE
BFA,CHL
BFA,COL
BFA,DOM
BFA,EST
BFA,IRL
BFA,ISL
BFA,JAM
BFA,JPN
BFA,KGZ
BFA,LKA
BFA,LUX
BFA,MDG
BFA,MMR
BFA,MYS
BFA,NOR
BFA,NPL
BFA,OMN
BFA,PAK
BFA,QAT
BFA,SDN
BFA,TTO
BFA,TUN
BFA,YEM
BGD,ARM
BGD,BEN
BGD,BLR
BGD,BOL
BGD,BWA
BGD,CAF
BGD,CHL
BGD,COG
BGD,CRI
BGD,JOR
BGD,KHM
BGD,MLI
BGD,MOZ
BGD,PER
BGD,SLE
BGD,SVK
BGD,TGO
BGD,URY
BGR,AFG
BGR,BEN
BGR,CRI
BGR,ETH
BGR,KGZ
BGR,KOR
BGR,MRT
BGR,TCD
BGR,TUN
BHR,ALB
BHR,BEL
BHR,BGD
BHR,BLR
BHR,COL
BHR,CRI
BHR,EST
BHR,GIN
BHR,HRV
BHR,HTI
BHR,IRL
BHR,ISR
BHR,LVA
BHR,MLI
BHR,MLT
BHR,MNG
BHR,MUS
BHR,NGA
BHR,NOR
BHR,PRT
BHR,SVN
BHR,SWE
BHR,ZAF
BHR,ZMB
BHR,ZWE
BIH,BEN
BIH,BGD
BIH,CHL
BIH,COM
BIH,GAB
BIH,IRQ
BIH,ISR
BIH,JOR
BIH,KOR
BIH,LBR
BIH,MEX
BIH,MNG
BIH,NGA
BIH,PAN
BIH,PRY
BIH,RWA
BIH,SAU
BIH,SEN
BIH,SWE
BIH,SWZ
BIH,TGO
BIH,TKM
BIH,UKR
BIH,URY
BIH,VNM
BIH,ZMB
BLR,ALB
BLR,AUS
BLR,BOL
BLR,COG
BLR,COL
BLR,CRI
BLR,DOM
BLR,DZA
BLR,GBR
BLR,GIN
BLR,GRC
BLR,HTI
BLR,ISL
BLR,KWT
BLR,LSO
BLR,LTU
BLR,MYS
BLR,NER
BLR,NPL
BLR,OMN
BLR,PER
BLR,PRY
BLR,QAT
BLR,RWA
BLR,SVK
BLR,UGA
BLR,ZMB
BOL,ARM
BOL,AUT
BOL,BEN
BOL,BLR
BOL,BRA
BOL,CAF
BOL,CAN
BOL,COG
BOL,CYP
BOL,DZA
BOL,GTM
BOL,JAM
BOL,JOR
BOL,LBN
BOL,LSO
BOL,LUX
BOL,MMR
BOL,PAK
BOL,POL
BOL,QAT
BOL,RWA
BOL,SDN
BOL,SWZ
BOL,THA
BOL,TJK
BOL,ZMB
BOL,ZWE
BRA,AZE
BRA,LBR
BRA,LVA
BRA,MLT
BRA,OMN
BWA,ARE
BWA,ARM
BWA,BDI
BWA,BGD
BWA,BLR
BWA,CAN
BWA,CRI
BWA,FIN
BWA,GEO
BWA,GRC
BWA,HUN
BWA,IRN
BWA,IRQ
BWA,KHM
BWA,KWT
BWA,LTU
BWA,MDA
BWA,MEX
BWA,MLT
BWA,MRT
BWA,MYS
BWA,NIC
BWA,QAT
BWA,SWZ
BWA,TUN
BWA,TUR
BWA,UZB
CAF,AFG
CAF,ARG
CAF,AUS
CAF,BDI
CAF,COL
CAF,COM
CAF,CRI
CAF,DOM
CAF,DZA
CAF,ECU
CAF,ESP
CAF,FRA
CAF,GBR
CAF,GEO
CAF,GTM
CAF,IDN
CAF,IRL
CAF,IRQ
CAF,ISL
CAF,ISR
CAF,JAM
CAF,JOR
CAF,KEN
CAF,KWT
CAF,LBN
CAF,MDA
CAF,MEX
CAF,MMR
CAF,MUS
CAF,NOR
CAF,NPL
CAF,NZL
CAF,PAK
CAF,QAT
CAF,RUS
CAF,SAU
CAF,SEN
CAF,SWZ
CAF,TZA
CAF,YEM
CAF,ZAF
CAF,ZWE
CAN,AGO
CAN,BWA
CAN,DOM
CAN,KEN
CAN,LKA
CAN,MDG
CAN,MMR
CAN,MWI
CAN,SLE
CAN,SWZ
CAN,TCD
CHE,BHR
CHE,CYP
CHE,CZE
CHE,FRA
CHE,GTM
CHE,MAR
CHE,MDA
CHE,MOZ
CHE,MRT
CHE,NPL
CHE,OMN
CHE,PER
CHE,TGO
CHE,TZA
CHE,ZWE
CHL,AFG
CHL,BFA
CHL,BOL
CHL,COM
CHL,KHM
CHL,MUS
CHL,MWI
CHL,NER
CHL,QAT
CHL,RWA
CHL,SEN
CHL,SWZ
CHL,TCD
CHL,YEM
CHL,ZWE
CHN,BIH
