source,target
AFG,BIH
AFG,BLR
AFG,CAF
AFG,GHA
AFG,GRC
AFG,GTM
AFG,ISR
AFG,JOR
AFG,MDA
AFG,MDG
AFG,MEX
AFG,MKD
AFG,MUS
AFG,NER
AFG,NGA
AFG,PAN
AFG,PHL
AFG,SUR
AFG,THA
AFG,TZA
AFG,UGA
AFG,UKR
AFG,VNM
AFG,YEM
AFG,ZAF
AFG,ZMB
AGO,BEN
AGO,BFA
AGO,CRI
AGO,ECU
AGO,ESP
AGO,FIN
AGO,HRV
AGO,HTI
AGO,JOR
AGO,KWT
AGO,MDG
AGO,MOZ
AGO,NER
AGO,PER
AGO,PHL
AGO,SEN
AGO,SVK
AGO,THA
AGO,TKM
AGO,YEM
ALB,AUS
ALB,BDI
ALB,BEL
ALB,COM
ALB,GAB
ALB,HND
ALB,IDN
ALB,ISL
ALB,JAM
ALB,JOR
ALB,KAZ
ALB,KOR
ALB,MDA
ALB,MLI
ALB,MWI
ALB,NER
ALB,NGA
ALB,NPL
ALB,PER
ALB,PRY
ALB,RWA
ALB,SEN
ALB,URY
ALB,UZB
ALB,VNM
ALB,ZAF
ALB,ZMB
ARE,BGR
ARE,BLR
ARE,CAF
ARE,DOM
ARE,GEO
ARE,GTM
ARE,HND
ARE,HTI
ARE,IRL
ARE,LVA
ARE,MDG
ARE,MNG
ARE,NER
ARE,PAN
ARE,SVN
ARE,THA
ARE,VNM
ARE,ZMB
ARE,ZWE
ARG,BGR
ARG,BIH
ARG,CAF
ARG,CMR
ARG,GAB
ARG,JOR
ARG,LBR
ARG,MDA
ARG,MKD
ARG,NER
ARG,NPL
ARG,RWA
ARG,SDN
ARG,SWZ
ARG,TKM
ARG,UGA
ARG,ZAF
ARG,ZMB
ARM,AUS
ARM,BDI
ARM,COG
ARM,CRI
ARM,CZE
ARM,DOM
ARM,EST
ARM,FIN
ARM,HUN
ARM,IDN
ARM,IRN
ARM,JAM
ARM,LSO
ARM,LVA
ARM,MLT
ARM,MOZ
ARM,MRT
ARM,MWI
ARM,NGA
ARM,OMN
ARM,PER
ARM,PRT
ARM,SVK
ARM,SWE
ARM,TCD
ARM,TGO
ARM,TUN
ARM,TZA
ARM,VNM
ARM,ZAF
ARM,ZMB
AUS,AFG
AUS,BOL
AUS,CAF
AUS,CHL
AUS,EST
AUS,LTU
AUS,MLI
AUS,MOZ
AUS,MRT
AUS,MWI
AUS,NPL
AUS,SWE
AUS,URY
AUS,YEM
AUS,ZAF
AUT,AFG
AUT,AGO
AUT,BEN
AUT,BHR
AUT,BIH
AUT,BOL
AUT,GAB
AUT,GBR
AUT,GHA
AUT,ISL
AUT,KGZ
AUT,LSO
AUT,MNG
AUT,MUS
AUT,NIC
AUT,NPL
AUT,SLE
AUT,SWZ
AUT,TGO
AUT,TZA
AZE,ALB
AZE,AUS
AZE,BEN
AZE,BHR
AZE,BIH
AZE,CHL
AZE,DZA
AZE,GEO
AZE,GIN
AZE,JAM
AZE,KEN
AZE,KWT
AZE,MEX
AZE,MKD
AZE,NER
AZE,NIC
AZE,NPL
AZE,PAN
AZE,SDN
AZE,SEN
AZE,SWZ
AZE,TTO
AZE,YEM
AZE,ZMB
BDI,AUS
BDI,AUT
BDI,BLR
BDI,BRA
BDI,CHE
BDI,CZE
BDI,DNK
BDI,ESP
BDI,GBR
BDI,GTM
BDI,IRN
BDI,ISR
BDI,ITA
BDI,JOR
BDI,KOR
BDI,KWT
BDI,LSO
BDI,LTU
BDI,MEX
BDI,MMR
BDI,NIC
BDI,NZL
BDI,PAN
BDI,PRT
BDI,PRY
BDI,SVN
BDI,THA
BDI,TTO
BDI,UKR
BDI,UZB
BDI,YEM
BDI,ZWE
BEL,AFG
BEL,AZE
BEL,MNG
BEL,MRT
BEN,AZE
BEN,BDI
BEN,BGD
BEN,BGR
BEN,BLR
BEN,BOL
BEN,BRA
BEN,CHE
BEN,CRI
BEN,CYP
BEN,CZE
BEN,HND
BEN,HTI
BEN,IRQ
BEN,ISL
BEN,JOR
BEN,KAZ
BEN,LKA
BEN,LUX
BEN,NPL
BEN,NZL
BEN,POL
BEN,YEM
BFA,ALB
BFA,BEN
BFA,BHR
BFA,CHE
BFA,CHL
BFA,CMR
BFA,DOM
BFA,ECU
BFA,ESP
BFA,GEO
BFA,GTM
BFA,HND
BFA,ISL
BFA,JPN
BFA,KEN
BFA,MMR
BFA,MUS
BFA,NOR
BFA,OMN
BFA,PER
BFA,SWZ
BFA,THA
BFA,TKM
BFA,UGA
BFA,YEM
BGD,ALB
BGD,ARG
BGD,AUS
BGD,AUT
BGD,BFA
BGD,BOL
BGD,COG
BGD,CZE
BGD,DZA
BGD,ETH
BGD,GAB
BGD,GRC
BGD,GTM
BGD,HTI
BGD,HUN
BGD,LBR
BGD,LUX
BGD,MRT
BGD,NER
BGD,NIC
BGD,OMN
BGD,PER
BGD,SDN
BGD,SWZ
BGD,UGA
BGD,ZAF
BGR,AGO
BGR,BHR
BGR,BIH
BGR,BLR
BGR,BOL
BGR,CHL
BGR,GTM
