source,target
AFG,AGO
AFG,ARG
AFG,AUT
AFG,BDI
AFG,COM
AFG,CYP
AFG,DOM
AFG,FIN
AFG,GBR
AFG,GTM
AFG,IRL
AFG,IRQ
AFG,ISL
AFG,LSO
AFG,LUX
AFG,MDA
AFG,MMR
AFG,MUS
AFG,PRY
AFG,RWA
AFG,SDN
AFG,SEN
AFG,SUR
AFG,SVK
AFG,TCD
AFG,THA
AFG,TKM
AFG,TUR
AFG,ZMB
AFG,ZWE
AGO,AFG
AGO,ALB
AGO,AZE
AGO,BEN
AGO,BLR
AGO,CAF
AGO,CHL
AGO,CRI
AGO,CZE
AGO,HND
AGO,HUN
AGO,KAZ
AGO,LVA
AGO,MLT
AGO,MNG
AGO,MUS
AGO,MWI
AGO,NIC
AGO,NPL
AGO,NZL
AGO,PRY
AGO,SAU
AGO,SLE
AGO,THA
AGO,TUN
AGO,URY
ALB,AGO
ALB,BDI
ALB,BFA
ALB,CAN
ALB,CMR
ALB,COM
ALB,JAM
ALB,KWT
ALB,LBN
ALB,MNG
ALB,MUS
ALB,NER
ALB,PER
ALB,PHL
ALB,QAT
ALB,SVK
ALB,TUR
ALB,UGA
ALB,UZB
ALB,ZWE
ARE,BDI
ARE,BFA
ARE,BGD
ARE,BOL
ARE,DOM
ARE,ETH
ARE,GBR
ARE,GHA
ARE,ISR
ARE,LBR
ARE,LSO
ARE,LUX
ARE,MLT
ARE,MUS
ARE,NER
ARE,NOR
ARE,PRY
ARE,RWA
ARE,SUR
ARE,SWZ
ARE,ZMB
ARG,BLR
ARG,CAF
ARG,EST
ARG,ETH
ARG,IRQ
ARG,JOR
ARG,LBY
ARG,LKA
ARG,LSO
ARG,MDG
ARG,QAT
ARG,RUS
ARG,SWZ
ARG,TCD
ARG,TJK
ARG,TKM
ARG,ZMB
ARM,AGO
ARM,BEN
ARM,BFA
ARM,BGD
ARM,BOL
ARM,CAF
ARM,CAN
ARM,DZA
ARM,GBR
ARM,GHA
ARM,IRL
ARM,ITA
ARM,LSO
ARM,LUX
ARM,LVA
ARM,MAR
ARM,MDA
ARM,MLI
ARM,MOZ
ARM,MRT
ARM,QAT
ARM,SEN
ARM,SVK
ARM,SVN
ARM,TUN
ARM,ZMB
AUS,BDI
AUS,BEN
AUS,BFA
AUS,CMR
AUS,COG
AUS,GIN
AUS,LVA
AUS,MOZ
AUS,MWI
AUS,PAN
AUS,RWA
AUS,SUR
AUS,SVN
AUS,SWZ
AUS,YEM
AUT,BHR
AUT,BIH
AUT,CAF
AUT,COG
AUT,COM
AUT,GIN
AUT,KHM
AUT,LBN
AUT,LUX
AUT,MDG
AUT,MUS
AUT,POL
AUT,RWA
AUT,TGO
AUT,TUR
AUT,TZA
AZE,ALB
AZE,ARG
AZE,ARM
AZE,BHR
AZE,CAF
AZE,EST
AZE,GHA
AZE,ISL
AZE,KEN
AZE,LBY
AZE,MMR
AZE,NGA
AZE,PAK
AZE,PER
AZE,SDN
AZE,SWZ
AZE,TGO
BDI,AFG
BDI,ARE
BDI,BEN
BDI,BFA
BDI,BGD
BDI,BHR
BDI,BWA
BDI,CAN
BDI,CMR
BDI,COL
BDI,CYP
BDI,CZE
BDI,DNK
BDI,DZA
BDI,GAB
BDI,GTM
BDI,HND
BDI,IRN
BDI,ITA
BDI,JAM
BDI,JPN
BDI,LBN
BDI,LSO
BDI,LTU
BDI,NPL
BDI,NZL
BDI,OMN
BDI,PAN
BDI,PER
BDI,PHL
BDI,PRT
BDI,SAU
BDI,SEN
BDI,SGP
BDI,TJK
BDI,TKM
BDI,UKR
BEL,CRI
BEL,HUN
BEN,AFG
BEN,ARE
BEN,ARM
BEN,AUS
BEN,AZE
BEN,BGD
BEN,BGR
BEN,CHL
BEN,COM
BEN,DOM
BEN,IRN
BEN,LBR
BEN,MDA
BEN,MEX
BEN,MNG
BEN,MOZ
BEN,NGA
BEN,PAK
BEN,PRY
BEN,SAU
BEN,SEN
BEN,SUR
BEN,SVK
BEN,SWZ
BEN,TKM
BEN,UZB
BFA,AUS
BFA,BGR
BFA,BIH
BFA,BLR
BFA,CHE
BFA,CHL
BFA,CZE
BFA,DOM
BFA,ETH
BFA,FIN
BFA,GTM
BFA,HRV
BFA,IDN
BFA,IRL
BFA,ISR
BFA,ITA
BFA,KAZ
BFA,MMR
BFA,NPL
BFA,OMN
BFA,PAK
BFA,PER
BFA,POL
BFA,PRY
BFA,QAT
BFA,RUS
BFA,TUN
BFA,UGA
BGD,AUT
BGD,BEL
BGD,BWA
BGD,CAF
BGD,CHL
BGD,ECU
BGD,GIN
BGD,LUX
BGD,MDA
BGD,NLD
BGD,SGP
BGD,SLE
BGD,SVK
BGD,SWZ
BGD,ZWE
BGR,BOL
BGR,COG
BGR,COM
BGR,DZA
BGR,KHM
BGR,LUX
BGR,MDA
BGR,MDG
BGR,MOZ
BGR,MWI
BGR,NPL
BGR,SLE
BGR,TZA
BGR,UGA
BGR,URY
BHR,ALB
BHR,BFA
BHR,CAF
BHR,CAN
BHR,CRI
