source,target
AFG,ARE
AFG,ARG
AFG,BGD
AFG,BOL
AFG,CHL
AFG,DNK
AFG,DZA
AFG,FRA
AFG,GHA
AFG,HND
AFG,JOR
AFG,LBN
AFG,MAR
AFG,MDA
AFG,MEX
AFG,MNG
AFG,NIC
AFG,TZA
AFG,ZAF
AFG,ZMB
AFG,ZWE
AGO,BDI
AGO,BGR
AGO,BIH
AGO,CMR
AGO,CRI
AGO,CZE
AGO,DNK
AGO,ESP
AGO,HUN
AGO,KEN
AGO,LBN
AGO,MEX
AGO,MMR
AGO,MNG
AGO,MOZ
AGO,NIC
AGO,OMN
AGO,PHL
AGO,RWA
AGO,SAU
AGO,SVK
ALB,BDI
ALB,BFA
ALB,BIH
ALB,BWA
ALB,CAN
ALB,COG
ALB,DZA
ALB,ETH
ALB,IDN
ALB,KAZ
ALB,KEN
ALB,LBN
ALB,MEX
ALB,MLI
ALB,MOZ
ALB,MRT
ALB,MWI
ALB,NOR
ALB,NPL
ALB,TJK
ALB,USA
ARE,ALB
ARE,CAF
ARE,COL
ARE,CRI
ARE,DOM
ARE,ISL
ARE,ISR
ARE,JAM
ARE,LSO
ARE,MDG
ARE,MKD
ARE,SEN
ARE,SUR
ARE,UZB
ARE,ZMB
ARE,ZWE
ARG,AFG
ARG,BDI
ARG,CAF
ARG,GAB
ARG,IDN
ARG,JOR
ARG,KHM
ARG,LKA
ARG,MDA
ARG,MKD
ARG,MOZ
ARG,MWI
ARG,PER
ARG,SDN
ARG,SUR
ARG,SWZ
ARG,ZMB
ARM,ARG
ARM,BEN
ARM,BIH
ARM,BOL
ARM,CHE
ARM,COG
ARM,COM
ARM,CRI
ARM,GAB
ARM,GHA
ARM,JAM
ARM,KEN
ARM,KHM
ARM,LBY
ARM,LSO
ARM,MOZ
ARM,PER
ARM,PHL
ARM,PRY
ARM,SWE
ARM,TGO
ARM,TUN
ARM,UZB
ARM,YEM
ARM,ZAF
AUS,BDI
AUS,BLR
AUS,GAB
AUS,MDA
AUS,MLI
AUS,MWI
AUS,PAN
AUS,PRY
AUS,QAT
AUS,RUS
AUS,SLE
AUS,SUR
AUS,TGO
AUS,YEM
AUS,ZMB
AUS,ZWE
AUT,CHL
AUT,COM
AUT,GAB
AUT,IRL
AUT,JOR
AUT,LSO
AUT,LVA
AUT,MUS
AUT,MWI
AUT,SEN
AZE,AFG
AZE,ALB
AZE,AUT
AZE,CHL
AZE,COG
AZE,DZA
AZE,ESP
AZE,FIN
AZE,GTM
AZE,HND
AZE,HTI
AZE,ITA
AZE,JAM
AZE,KEN
AZE,MOZ
AZE,MYS
AZE,PAN
AZE,PHL
AZE,SDN
AZE,SEN
AZE,SWE
AZE,SWZ
AZE,UGA
AZE,ZWE
BDI,AFG
BDI,ALB
BDI,AUT
BDI,BEN
BDI,BGR
BDI,CHE
BDI,DNK
BDI,DOM
BDI,GBR
BDI,GEO
BDI,GTM
BDI,HND
BDI,HUN
BDI,IND
BDI,IRN
BDI,ISR
BDI,ITA
BDI,JAM
BDI,JPN
BDI,KOR
BDI,LKA
BDI,MDA
BDI,MLI
BDI,MLT
BDI,MYS
BDI,PRT
BDI,PRY
BDI,QAT
BDI,RWA
BDI,SUR
BDI,TTO
BDI,UKR
BDI,UZB
BDI,YEM
BDI,ZMB
BEL,IRQ
BEL,MNG
BEN,AFG
BEN,ARG
BEN,BDI
BEN,BGR
BEN,CYP
BEN,CZE
BEN,DZA
BEN,GRC
BEN,HND
BEN,HRV
BEN,IRL
BEN,IRQ
BEN,JAM
BEN,JOR
BEN,KGZ
BEN,KOR
BEN,LBN
BEN,LKA
BEN,LUX
BEN,LVA
BEN,MNG
BEN,NPL
BEN,NZL
BEN,PHL
BEN,POL
BEN,PRY
BEN,SGP
BEN,TTO
BEN,TZA
BEN,YEM
BFA,ALB
BFA,BDI
BFA,BRA
BFA,CYP
BFA,ECU
BFA,GEO
BFA,GTM
BFA,IDN
BFA,ISL
BFA,JAM
BFA,JOR
BFA,MDA
BFA,MMR
BFA,NER
BFA,NOR
BFA,PER
BFA,SVN
BFA,THA
BFA,TJK
BFA,TZA
BFA,UGA
BFA,YEM
BGD,AGO
BGD,AUT
BGD,BFA
BGD,BIH
BGD,CAN
BGD,CMR
BGD,DZA
BGD,ESP
BGD,EST
BGD,HTI
BGD,MEX
BGD,NIC
BGD,SVK
BGD,SWE
BGD,TTO
BGD,TZA
BGD,URY
BGR,AFG
BGR,BGD
BGR,BOL
BGR,COG
BGR,COL
BGR,JOR
BGR,LBR
BGR,LSO
BGR,MYS
BGR,NER
BGR,PAK
BGR,PAN
BGR,PHL
BGR,QAT
BGR,SEN
BGR,SUR
BGR,TKM
BGR,YEM
BHR,AFG
BHR,BDI
BHR,BGR
BHR,BOL
BHR,CAN
BHR,CMR
BHR,COM
BHR,DNK
BHR,DOM
BHR,DZA
BHR,ECU
BHR,HND
BHR,IRL
BHR,KAZ
BHR,LTU
BHR,LVA
BHR,MLI
BHR,MUS
BHR,NER
BHR,SEN
BHR,SUR
BHR,SWE
BHR,SWZ
BHR,UKR
BHR,ZMB
BHR,ZWE
BIH,AZE
BIH,BEL
BIH,BOL
BIH,BWA
BIH,CAF
BIH,CHL
BIH,CMR
BIH,CRI
BIH,GIN
BIH,JAM
BIH,JPN
BIH,LBY
BIH,LSO
BIH,LVA
BIH,MEX
BIH,MRT
BIH,NER
BIH,OMN
BIH,PHL
BIH,PRY
BIH,RWA
BIH,SUR
BIH,TCD
BIH,TJK
BIH,TKM
BIH,URY
BLR,ARE
BLR,AUT
BLR,BOL
BLR,COL
BLR,GTM
BLR,HRV
BLR,IDN
BLR,IRQ
BLR,ISL
BLR,LBR
BLR,LKA
BLR,MKD
BLR,MRT
BLR,MWI
BLR,NOR
BLR,NPL
BLR,PAK
BLR,QAT
BLR,SAU
BLR,SGP
BLR,SUR
BLR,TTO
BLR,ZAF
BLR,ZMB
BOL,BGR
BOL,BIH
BOL,CHL
BOL,DOM
BOL,GBR
BOL,GRC
BOL,GTM
BOL,HUN
BOL,IND
BOL,ISL
BOL,KAZ
BOL,KEN
BOL,KGZ
BOL,MDG
BOL,MLI
BOL,MUS
BOL,NPL
BOL,OMN
BOL,PAN
BOL,POL
BOL,QAT
BOL,SDN
BOL,SUR
BOL,SVN
BOL,TUN
BOL,USA
BOL,UZB
BOL,YEM
BOL,ZAF
BOL,ZWE
BRA,BFA
BRA,BGD
BRA,BHR
BRA,BIH
BRA,BLR
BRA,GIN
BRA,ISL
BRA,MDA
BRA,MKD
BRA,MWI
BRA,RWA
BRA,SUR
BRA,TCD
BWA,ARM
BWA,BEN
BWA,BHR
BWA,BLR
BWA,BOL
BWA,CMR
BWA,CRI
BWA,DOM
BWA,ECU
BWA,EST
BWA,FIN
BWA,GEO
BWA,GHA
BWA,HND
BWA,JAM
BWA,JOR
BWA,KAZ
BWA,KEN
BWA,LSO
BWA,LVA
BWA,MEX
BWA,MKD
BWA,MMR
BWA,MYS
BWA,NOR
BWA,PHL
BWA,POL
BWA,RWA
BWA,SAU
BWA,SUR
BWA,SWZ
