source,target
AFG,ARG
AFG,BEL
AFG,BFA
AFG,BHR
AFG,CAF
AFG,CHL
AFG,COG
AFG,DZA
AFG,EGY
AFG,GBR
AFG,ISL
AFG,ISR
AFG,KGZ
AFG,LBN
AFG,LSO
AFG,MDA
AFG,MKD
AFG,MYS
AFG,NPL
AFG,PER
AFG,PHL
AFG,POL
AFG,SLE
AFG,TTO
AFG,URY
AGO,BDI
AGO,BFA
AGO,BLR
AGO,BOL
AGO,BWA
AGO,CHE
AGO,CHL
AGO,DEU
AGO,GAB
AGO,GTM
AGO,HUN
AGO,IRL
AGO,ISL
AGO,KAZ
AGO,LUX
AGO,LVA
AGO,MEX
AGO,MKD
AGO,MNG
AGO,MUS
AGO,OMN
AGO,PAN
AGO,PER
AGO,SUR
AGO,SWZ
AGO,TUN
AGO,UZB
AGO,YEM
ALB,AZE
ALB,BLR
ALB,COL
ALB,ECU
ALB,FRA
ALB,GAB
ALB,GEO
ALB,GRC
ALB,GTM
ALB,KAZ
ALB,LSO
ALB,MEX
ALB,MLT
ALB,MRT
ALB,MWI
ALB,OMN
ALB,PER
ALB,SWE
ALB,TUN
ALB,TZA
ALB,ZWE
ARE,BOL
ARE,COG
ARE,GAB
ARE,GHA
ARE,HRV
ARE,HTI
ARE,LBY
ARE,RWA
ARE,SWZ
ARE,TTO
ARE,URY
ARE,ZWE
ARG,ARE
ARG,CYP
ARG,JAM
ARG,JOR
ARG,KGZ
ARG,KHM
ARG,LUX
ARG,MDG
ARG,MLI
ARG,MMR
ARG,MOZ
ARG,SLE
ARG,TKM
ARG,ZWE
ARM,ARE
ARM,BEN
ARM,BLR
ARM,CAF
ARM,COL
ARM,COM
ARM,CZE
ARM,DNK
ARM,JAM
ARM,JOR
ARM,JPN
ARM,MKD
ARM,MLT
ARM,MUS
ARM,PAK
ARM,QAT
ARM,SGP
ARM,SWE
ARM,TTO
ARM,URY
AUS,AFG
AUS,BHR
AUS,BLR
AUS,COM
AUS,ETH
AUS,KWT
AUS,LSO
AUS,LUX
AUS,NER
AUS,OMN
AUS,PHL
AUS,RWA
AUS,TJK
AUT,AUS
AUT,BWA
AUT,DOM
AUT,GAB
AUT,HTI
AUT,JAM
AUT,LBR
AUT,LSO
AUT,MWI
AUT,NER
AUT,NPL
AUT,OMN
AUT,SEN
AUT,SLE
AUT,TTO
AUT,UZB
AUT,ZMB
AZE,AGO
AZE,ALB
AZE,ARE
AZE,BEN
AZE,BIH
AZE,CHL
AZE,CMR
AZE,COG
AZE,ESP
AZE,ETH
AZE,HTI
AZE,HUN
AZE,ISL
AZE,KAZ
AZE,KEN
AZE,MLI
AZE,MLT
AZE,NIC
AZE,PAN
AZE,PRT
AZE,RWA
AZE,SLE
AZE,ZAF
BDI,ARE
BDI,BEN
BDI,BLR
BDI,CAN
BDI,CHE
BDI,CMR
BDI,COG
BDI,CZE
BDI,ECU
BDI,ESP
BDI,EST
BDI,HND
BDI,HTI
BDI,HUN
BDI,IRL
BDI,IRN
BDI,ISR
BDI,LBN
BDI,MAR
BDI,MEX
BDI,MMR
BDI,MWI
BDI,NIC
BDI,NPL
BDI,PER
BDI,PHL
BDI,SAU
BDI,SWE
BDI,THA
BDI,TJK
BDI,TKM
BDI,TTO
BDI,TUR
BDI,UKR
BDI,VNM
BDI,YEM
BEL,GAB
BEL,LBY
BEN,AFG
BEN,ARG
BEN,BWA
BEN,CAF
BEN,CMR
BEN,COL
BEN,CZE
BEN,ECU
BEN,ESP
BEN,HND
BEN,IRL
BEN,ISL
BEN,JAM
BEN,KGZ
BEN,KHM
BEN,LBN
BEN,MRT
BEN,NOR
BEN,PRY
BEN,TJK
BEN,URY
BEN,UZB
BFA,ARG
BFA,AUS
BFA,AZE
BFA,BEN
BFA,BGD
BFA,BLR
BFA,BOL
BFA,CHE
BFA,COL
BFA,CZE
BFA,ECU
BFA,EST
BFA,GAB
BFA,GBR
BFA,HND
BFA,HTI
BFA,IRN
BFA,ITA
BFA,JPN
BFA,LBR
BFA,LKA
BFA,LSO
BFA,LUX
BFA,OMN
BFA,PHL
BFA,PRT
BFA,PRY
BFA,SVK
BFA,TTO
BFA,TUR
BFA,UZB
BFA,VNM
BFA,YEM
BGD,AZE
BGD,BEN
BGD,BGR
BGD,BLR
BGD,BOL
BGD,CAN
BGD,CHN
BGD,COM
BGD,CRI
BGD,CYP
BGD,GAB
BGD,GIN
BGD,HND
BGD,HUN
BGD,KGZ
BGD,LUX
BGD,MDA
BGD,MDG
BGD,MWI
BGD,POL
BGD,SEN
BGD,SLE
BGD,UGA
BGD,ZWE
BGR,AUS
BGR,AUT
BGR,BWA
BGR,JAM
BGR,MDG
BGR,MUS
BGR,NPL
BGR,RWA
BGR,SLE
BGR,SUR
BGR,SVN
BGR,TGO
BGR,UZB
BHR,AGO
BHR,BDI
BHR,BGR
BHR,BWA
BHR,CRI
BHR,CZE
BHR,DOM
BHR,EST
BHR,ETH
BHR,LSO
BHR,MEX
BHR,MKD
BHR,MLT
BHR,MRT
BHR,MWI
BHR,NOR
BHR,NPL
BHR,PAN
BHR,SWZ
BHR,TGO
BHR,ZWE
BIH,AFG
BIH,AZE
BIH,BFA
BIH,BRA
BIH,COM
BIH,DZA
BIH,ETH
BIH,GAB
BIH,GIN
BIH,IDN
BIH,KHM
BIH,LVA
BIH,MLT
BIH,OMN
BIH,SUR
BIH,THA
BIH,VNM
BIH,ZAF
BLR,AFG
BLR,BFA
BLR,BOL
BLR,CAN
BLR,CHE
BLR,CMR
BLR,COG
BLR,EGY
BLR,JOR
BLR,KGZ
BLR,KWT
BLR,LSO
BLR,MAR
BLR,MUS
BLR,MWI
BLR,NER
BLR,NGA
BLR,NPL
BLR,PAN
BLR,PHL
BLR,SWZ
