source,target
AFG,ARG
AFG,BGR
AFG,BHR
AFG,BOL
AFG,BRA
AFG,CHL
AFG,EST
AFG,FIN
AFG,GHA
AFG,GTM
AFG,HND
AFG,HRV
AFG,IRL
AFG,IRQ
AFG,LBN
AFG,LBR
AFG,LVA
AFG,MAR
AFG,MDA
AFG,MDG
AFG,MWI
AFG,MYS
AFG,NIC
AFG,NOR
AFG,OMN
AFG,PRT
AFG,QAT
AFG,SUR
AFG,SVK
AFG,THA
AFG,TUN
AFG,URY
AFG,YEM
AFG,ZAF
AFG,ZWE
AGO,ARM
AGO,AUS
AGO,AZE
AGO,BIH
AGO,BWA
AGO,CAF
AGO,KAZ
AGO,MDG
AGO,MEX
AGO,MLI
AGO,MNG
AGO,NIC
AGO,NOR
AGO,SAU
AGO,SUR
AGO,TKM
AGO,TUR
AGO,VNM
ALB,BDI
ALB,BFA
ALB,BGD
ALB,CHL
ALB,DNK
ALB,ECU
ALB,IDN
ALB,JAM
ALB,KWT
ALB,LUX
ALB,MNG
ALB,MOZ
ALB,MRT
ALB,NER
ALB,OMN
ALB,SUR
ALB,SWE
ARE,BHR
ARE,CAF
ARE,COL
ARE,CZE
ARE,DOM
ARE,GEO
ARE,GHA
ARE,GIN
ARE,HRV
ARE,IDN
ARE,JAM
ARE,LSO
ARE,MLT
ARE,MWI
ARE,NIC
ARE,NPL
ARE,SLE
ARE,SWZ
ARE,TZA
ARE,ZWE
ARG,AFG
ARG,BGR
ARG,CAF
ARG,CHE
ARG,EST
ARG,GBR
ARG,ISR
ARG,JOR
ARG,LBR
ARG,LVA
ARG,MWI
ARG,PRT
ARG,SDN
ARG,SWZ
ARG,TJK
ARG,UZB
ARG,ZMB
ARM,AUS
ARM,BEN
ARM,BFA
ARM,BHR
ARM,BIH
ARM,COL
ARM,CRI
ARM,DNK
ARM,JOR
ARM,KGZ
ARM,KHM
ARM,LBY
ARM,LKA
ARM,MNG
ARM,MOZ
ARM,MYS
ARM,OMN
ARM,PAK
ARM,POL
ARM,PRY
ARM,RUS
ARM,SGP
ARM,SWE
ARM,TGO
ARM,TUN
ARM,VNM
ARM,YEM
ARM,ZWE
AUS,AZE
AUS,BHR
AUS,CHE
AUS,DOM
AUS,HND
AUS,HTI
AUS,ISR
AUS,MEX
AUS,MLI
AUS,MLT
AUS,MYS
AUS,PAN
AUS,SLE
AUS,TTO
AUT,BEN
AUT,BFA
AUT,CMR
AUT,COG
AUT,COM
AUT,GEO
AUT,GIN
AUT,MUS
AUT,NER
AUT,NPL
AUT,NZL
AUT,PHL
AUT,RWA
AUT,SLE
AUT,TGO
AUT,TZA
AZE,AGO
AZE,ALB
AZE,ARG
AZE,ARM
AZE,COG
AZE,DOM
AZE,EST
AZE,FIN
AZE,FRA
AZE,GBR
AZE,IDN
AZE,ISL
AZE,ITA
AZE,JPN
AZE,KEN
AZE,KHM
AZE,MLT
AZE,MYS
AZE,NGA
AZE,PAN
AZE,PHL
AZE,SEN
AZE,SWE
AZE,TUN
AZE,YEM
AZE,ZWE
BDI,ALB
BDI,AUS
BDI,AUT
BDI,BEN
BDI,BHR
BDI,BOL
BDI,DOM
BDI,FIN
BDI,GBR
BDI,GEO
BDI,GIN
BDI,GTM
BDI,HUN
BDI,IDN
BDI,IRN
BDI,ISR
BDI,JPN
BDI,KWT
BDI,LBY
BDI,LKA
BDI,MAR
BDI,MEX
BDI,NOR
BDI,PHL
BDI,QAT
BDI,RWA
BDI,TCD
BDI,THA
BDI,TTO
BDI,UGA
BDI,UKR
BDI,VNM
BDI,YEM
BDI,ZMB
BEL,BDI
BEL,LKA
BEL,NPL
BEN,AFG
BEN,AUS
BEN,BDI
BEN,BGD
BEN,CAF
BEN,COM
BEN,ECU
BEN,HND
BEN,IRL
BEN,ITA
BEN,JOR
BEN,MDG
BEN,MLT
BEN,MNG
BEN,MRT
BEN,MWI
BEN,NZL
BEN,POL
BEN,PRY
BEN,SUR
BEN,TZA
BEN,UZB
BEN,YEM
BFA,ALB
BFA,AUS
BFA,BGD
BFA,BIH
BFA,BRA
BFA,COG
BFA,EST
BFA,GEO
BFA,GRC
BFA,GTM
BFA,IRN
BFA,ISR
BFA,JAM
BFA,KWT
BFA,LBR
BFA,LBY
BFA,LVA
BFA,MDA
BFA,MLT
BFA,MMR
BFA,NZL
BFA,PER
BFA,SVN
BFA,THA
BFA,TTO
BFA,TZA
BFA,UGA
BFA,YEM
BGD,AUT
BGD,BFA
BGD,BWA
BGD,CAF
BGD,CMR
BGD,COG
BGD,DNK
BGD,DOM
BGD,HUN
BGD,IRL
BGD,ISR
BGD,JOR
BGD,LUX
BGD,MUS
BGD,NIC
BGD,NOR
BGD,PRT
BGD,PRY
BGD,SGP
BGD,SLE
BGD,SUR
BGR,BOL
BGR,CAN
BGR,KGZ
BGR,LSO
BGR,LVA
BGR,MEX
BGR,MLI
BGR,MNG
BGR,MUS
BGR,MWI
BGR,NER
BGR,PHL
BGR,PRY
BGR,QAT
BGR,SWZ
BHR,AFG
BHR,ARG
BHR,BDI
BHR,BOL
BHR,CAN
BHR,CHE
BHR,CMR
BHR,COM
BHR,DNK
BHR,ECU
BHR,EST
BHR,GAB
BHR,GIN
BHR,ISR
BHR,KEN
BHR,KGZ
BHR,KOR
BHR,LUX
BHR,LVA
BHR,MDG
BHR,MKD
BHR,MLT
BHR,SUR
BHR,SVK
BHR,TCD
BHR,TJK
BHR,UKR
BHR,ZWE
BIH,ALB
BIH,BEL
BIH,BOL
BIH,CRI
BIH,ESP
BIH,GIN
BIH,HRV
BIH,JOR
BIH,JPN
BIH,KHM
BIH,LSO
BIH,MRT
BIH,TJK
BIH,TTO
BIH,UKR
BIH,URY
BIH,ZWE
BLR,BGD
BLR,BOL
BLR,DOM
BLR,GAB
BLR,IDN
BLR,ISL
BLR,JPN
BLR,KHM
BLR,LBN
BLR,LBR
BLR,MKD
BLR,MNG
BLR,MOZ
BLR,MYS
BLR,NPL
BLR,NZL
BLR,PRY
BLR,THA
BLR,ZAF
BOL,BGR
BOL,BHR
BOL,COG
BOL,CYP
BOL,CZE
BOL,DZA
BOL,HUN
BOL,IND
BOL,IRL
BOL,ISL
BOL,KEN
BOL,LKA
BOL,LTU
BOL,LUX
BOL,MAR
BOL,MDG
BOL,MLT
BOL,MWI
BOL,NOR
BOL,NPL
BOL,OMN
BOL,POL
BOL,RUS
BOL,SAU
BOL,SGP
BOL,SLE
BOL,SUR
BOL,SWZ
BOL,TJK
BOL,TUN
BOL,TZA
BOL,ZAF
BOL,ZWE
BRA,AZE
BRA,BFA
BRA,EST
BRA,ETH
BRA,FIN
BRA,GIN
BRA,ISL
BRA,KAZ
BRA,LKA
BRA,LSO
BRA,LVA
BRA,MLT
BRA,SGP
BRA,TCD
BRA,ZMB
BWA,ARE
BWA,ARG
BWA,ARM
BWA,AUT
BWA,BHR
BWA,BIH
BWA,BLR
BWA,CAN
BWA,ECU
BWA,FIN
BWA,GAB
BWA,GHA
BWA,IRN
BWA,JAM
BWA,JOR
BWA,JPN
BWA,KEN
BWA,KHM
BWA,LBR
BWA,LUX
BWA,MDA
BWA,MEX
BWA,MMR
BWA,NOR
BWA,PHL
BWA,POL
BWA,PRY
BWA,SAU
BWA,SLE
BWA,SUR
BWA,TGO
BWA,THA
BWA,TKM
BWA,TUN
BWA,TZA
CAF,BLR
CAF,BOL
CAF,BRA
CAF,DEU
CAF,DOM
CAF,GAB
CAF,HND
CAF,IDN
CAF,IRL
CAF,IRQ
CAF,ISR
CAF,JAM
CAF,KGZ
CAF,LUX
CAF,LVA
CAF,MEX
CAF,MWI
CAF,NOR
CAF,NPL
CAF,PER
CAF,PHL
CAF,PRY
CAF,RWA
CAF,SUR
CAF,SVK
CAF,SVN
CAF,SWE
CAF,TUN
CAF,VNM
CAF,YEM
CAN,AZE
CAN,BDI
CAN,BHR
CAN,BLR
CAN,GAB
CAN,KHM
CAN,LSO
CAN,MRT
CAN,MWI
CAN,MYS
CAN,SGP
CHE,AGO
CHE,ARG
CHE,BLR
CHE,BOL
CHE,CAN
CHE,CHL
CHE,COM
CHE,GIN
CHE,JAM
CHE,KEN
CHE,MRT
CHE,NIC
CHE,OMN
CHE,PAN
CHE,PRY
CHE,SDN
CHE,TJK
CHE,TKM
CHE,TTO
CHE,YEM
CHE,ZMB
CHL,AFG
CHL,AGO
CHL,ARE
CHL,AZE
CHL,BEN
CHL,BOL
CHL,CAF
CHL,COM
CHL,EST
CHL,GEO
CHL,KEN
CHL,KGZ
CHL,LUX
CHL,MDG
CHL,MMR
CHL,MUS
CHL,NER
CHL,QAT
CHL,SVN
CHL,TGO
CHN,HND
CHN,TTO
CMR,AFG
CMR,AUT
CMR,BDI
CMR,BOL
CMR,CHE
CMR,DZA
CMR,FIN
CMR,GTM
CMR,HND
CMR,IRN
CMR,KAZ
CMR,KHM
CMR,KOR
CMR,NER
CMR,PAN
CMR,PRT
CMR,QAT
CMR,SVK
CMR,SVN
CMR,TGO
CMR,THA
CMR,TJK
CMR,TZA
CMR,UKR
CMR,URY
CMR,VNM
COG,BDI
COG,BLR
COG,BOL
COG,BWA
COG,DNK
COG,EST
COG,GTM
COG,HND
COG,IRN
COG,JAM
COG,KAZ
COG,KHM
COG,MDA
COG,MDG
COG,MKD
COG,MYS
COG,NER
COG,NOR
COG,NZL
COG,PHL
COG,SEN
COG,SWZ
COG,TGO
COG,TJK
COL,AGO
COL,ARM
COL,BDI
COL,COM
COL,EST
COL,GAB
COL,GRC
COL,LKA
COL,LTU
COL,LVA
COL,MMR
COL,NGA
COL,PHL
COL,SEN
COL,SLE
COL,UGA
COM,AUS
COM,AUT
COM,AZE
COM,BLR
COM,BWA
COM,COG
COM,CYP
COM,DEU
COM,EST
COM,GBR
COM,GHA
COM,HRV
COM,IRL
COM,ISL
COM,ITA
COM,JOR
COM,JPN
COM,KEN
COM,KGZ
COM,LSO
COM,LUX
COM,MDA
COM,MDG
COM,MMR
COM,MNG
COM,MYS
COM,NGA
COM,OMN
COM,PAK
COM,POL
COM,PRY
COM,SVN
COM,SWZ
COM,TGO
COM,TKM
COM,VNM
COM,ZMB
CRI,CMR
CRI,DNK
CRI,EGY
CRI,EST
CRI,GAB
CRI,GHA
CRI,GRC
CRI,HUN
CRI,JOR
CRI,KEN
CRI,KGZ
CRI,MNG
CRI,PHL
CRI,RWA
CRI,SUR
CRI,THA
CRI,ZMB
CYP,BEN
CYP,BIH
CYP,BRA
CYP,CHL
CYP,CMR
CYP,COL
CYP,COM
CYP,GAB
CYP,KEN
CYP,LSO
CYP,MDG
CYP,MLI
CYP,MLT
CYP,MMR
CYP,MRT
CYP,OMN
CYP,PAN
CYP,PHL
CYP,PRY
CYP,SDN
CYP,SEN
CYP,SWZ
CYP,TZA
CYP,UZB
CZE,BFA
CZE,BHR
CZE,BOL
CZE,COG
CZE,CYP
CZE,GAB
CZE,GTM
CZE,HTI
CZE,JAM
CZE,LSO
CZE,MOZ
CZE,NGA
CZE,PAN
CZE,PER
CZE,TTO
CZE,UZB
DEU,BGR
DEU,COM
DEU,NER
DNK,ARE
DNK,AUS
DNK,BDI
DNK,BLR
DNK,BWA
DNK,HTI
DNK,KHM
DNK,KWT
DNK,LKA
DNK,LSO
DNK,MLI
DNK,MUS
DNK,NER
DNK,RWA
DNK,YEM
DNK,ZWE
DOM,AGO
DOM,AUS
DOM,BFA
DOM,BIH
DOM,BWA
DOM,CAF
DOM,DNK
DOM,EST
DOM,ETH
DOM,IRN
DOM,JAM
DOM,LTU
DOM,LUX
DOM,MDG
DOM,MNG
DOM,MYS
DOM,PRT
DOM,SAU
DOM,TZA
DOM,UZB
DOM,ZAF
DOM,ZMB
DZA,AFG
DZA,AZE
DZA,COG
DZA,CYP
DZA,ECU
DZA,EST
DZA,GTM
DZA,ITA
DZA,JAM
DZA,LKA
DZA,LSO
DZA,MNG
DZA,MWI
DZA,NPL
DZA,QAT
DZA,THA
DZA,ZMB
ECU,AGO
ECU,BHR
ECU,BWA
ECU,CAF
ECU,COG
ECU,COM
ECU,GAB
ECU,GHA
ECU,GIN
ECU,HRV
ECU,IDN
ECU,IRQ
ECU,KAZ
ECU,KEN
ECU,KGZ
ECU,MDA
ECU,MRT
ECU,MWI
ECU,NZL
ECU,POL
ECU,RWA
ECU,SLE
ECU,SUR
ECU,SVK
ECU,SVN
ECU,TUN
ECU,TZA
ECU,YEM
ECU,ZAF
EGY,HRV
EGY,HTI
EGY,ISL
EGY,KGZ
EGY,LVA
EGY,MLT
EGY,MRT
EGY,NZL
EGY,PAN
EGY,PRY
EGY,RWA
EGY,SUR
EGY,SWZ
EGY,TKM
EGY,TTO
ESP,ARM
ESP,BDI
ESP,GTM
ESP,ISL
ESP,MRT
ESP,MUS
ESP,RWA
ESP,SLE
ESP,TCD
ESP,YEM
ESP,ZMB
EST,AFG
EST,BGD
EST,BGR
EST,BLR
EST,CAF
EST,CMR
EST,COL
EST,EGY
EST,GIN
EST,HTI
EST,IDN
EST,JAM
EST,LSO
EST,MAR
EST,MLI
EST,QAT
EST,SEN
EST,TJK
EST,URY
EST,VNM
EST,ZAF
ETH,CAF
ETH,CRI
ETH,ESP
ETH,GTM
ETH,JOR
ETH,KHM
ETH,LTU
ETH,MDA
ETH,MKD
ETH,NZL
ETH,SWZ
ETH,TUN
ETH,URY
FIN,AFG
FIN,BEN
FIN,BGD
FIN,COM
FIN,CZE
FIN,DNK
FIN,GIN
FIN,IRL
FIN,KAZ
FIN,KWT
FIN,LBR
FIN,LBY
FIN,MDA
FIN,MKD
FIN,MLI
FIN,MRT
FIN,MWI
FIN,NIC
FIN,NPL
