source,target
AFG,ARM
AFG,BEL
AFG,BEN
AFG,BIH
AFG,CAN
AFG,CHE
AFG,CRI
AFG,CYP
AFG,GEO
AFG,GIN
AFG,HND
AFG,JPN
AFG,MDA
AFG,MKD
AFG,MLT
AFG,MWI
AFG,NGA
AFG,PAN
AFG,SGP
AFG,SLE
AFG,SUR
AFG,SVK
AFG,TUN
AFG,VNM
AFG,ZMB
AGO,ARE
AGO,AUS
AGO,BEN
AGO,DZA
AGO,GEO
AGO,GTM
AGO,HND
AGO,IRN
AGO,JOR
AGO,KAZ
AGO,LBN
AGO,LBR
AGO,LBY
AGO,MUS
AGO,MYS
AGO,NIC
AGO,PAK
AGO,POL
AGO,THA
AGO,TJK
AGO,TKM
AGO,TZA
ALB,AFG
ALB,ARM
ALB,BHR
ALB,BIH
ALB,CAN
ALB,CMR
ALB,ECU
ALB,FIN
ALB,GAB
ALB,JAM
ALB,JPN
ALB,KGZ
ALB,LKA
ALB,MLI
ALB,NGA
ALB,NPL
ALB,PER
ALB,POL
ALB,SGP
ALB,TCD
ALB,VNM
ARE,BGR
ARE,CAF
ARE,CHL
ARE,EGY
ARE,LSO
ARE,MEX
ARE,MMR
ARE,MUS
ARE,NIC
ARE,NOR
ARE,POL
ARE,PRY
ARE,RWA
ARE,SDN
ARE,SLE
ARE,SVN
ARE,ZMB
ARE,ZWE
ARG,BOL
ARG,DZA
ARG,GIN
ARG,IDN
ARG,JPN
ARG,LBR
ARG,LTU
ARG,MDA
ARG,MKD
ARG,PHL
ARG,SLE
ARG,SWZ
ARG,VNM
ARM,AGO
ARM,AZE
ARM,BFA
ARM,BGD
ARM,BLR
ARM,CHL
ARM,CYP
ARM,DEU
ARM,ETH
ARM,GHA
ARM,GTM
ARM,HND
ARM,MAR
ARM,MDA
ARM,MDG
ARM,MUS
ARM,NER
ARM,NOR
ARM,NZL
ARM,PER
ARM,PRY
ARM,SLE
ARM,SUR
ARM,SWZ
ARM,TUN
ARM,YEM
AUS,AFG
AUS,BDI
AUS,BFA
AUS,BHR
AUS,HTI
AUS,LUX
AUS,MOZ
AUS,MWI
AUS,NER
AUS,PAN
AUS,POL
AUS,RWA
AUS,SEN
AUS,TGO
AUS,TKM
AUS,TTO
AUS,TZA
AUS,UZB
AUT,COM
AUT,GAB
AUT,HND
AUT,KGZ
AUT,LBR
AUT,MOZ
AUT,NZL
AUT,SEN
AUT,SUR
AUT,SWZ
AUT,TZA
AZE,AGO
AZE,AUS
AZE,BIH
AZE,BLR
AZE,BOL
AZE,CAF
AZE,COL
AZE,COM
AZE,DOM
AZE,DZA
AZE,EST
AZE,FRA
AZE,GTM
AZE,JAM
AZE,KAZ
AZE,LKA
AZE,MLI
AZE,NZL
AZE,PAN
AZE,PRY
AZE,SLE
AZE,SUR
AZE,SVN
AZE,SWE
AZE,TUR
BDI,ARE
BDI,AUT
BDI,BEN
BDI,BOL
BDI,BWA
BDI,CHL
BDI,COG
BDI,DZA
BDI,ESP
BDI,EST
BDI,GAB
BDI,GBR
BDI,GIN
BDI,GTM
BDI,HRV
BDI,IRN
BDI,IRQ
BDI,ITA
BDI,KOR
BDI,LSO
BDI,LVA
BDI,MDA
BDI,MEX
BDI,MRT
BDI,NIC
BDI,NPL
BDI,NZL
BDI,PER
BDI,SUR
BDI,TKM
BDI,TUR
BDI,UKR
BDI,YEM
BDI,ZAF
BEN,AGO
BEN,ARE
BEN,ARG
BEN,AUT
BEN,BRA
BEN,BWA
BEN,CAN
BEN,CHN
BEN,CRI
BEN,GRC
BEN,HRV
BEN,IND
BEN,IRN
BEN,ISR
BEN,KHM
BEN,LUX
BEN,MUS
BEN,OMN
BEN,PAK
BEN,PER
BEN,QAT
BEN,THA
BEN,TUN
BEN,UZB
BEN,ZWE
BFA,AGO
BFA,ALB
BFA,ARE
BFA,AZE
BFA,BIH
BFA,BRA
BFA,CHE
BFA,COL
BFA,CZE
BFA,ECU
BFA,ETH
BFA,FIN
BFA,GAB
BFA,GRC
BFA,HUN
BFA,KAZ
BFA,KEN
BFA,KHM
BFA,KWT
BFA,LSO
BFA,LUX
BFA,MDG
BFA,MMR
BFA,NIC
BFA,OMN
BFA,PER
BFA,PHL
BFA,POL
BFA,PRT
BFA,SDN
BFA,SWE
BFA,THA
BFA,TTO
BFA,UZB
BGD,BDI
BGD,BIH
BGD,CAF
BGD,CZE
BGD,FIN
BGD,GEO
BGD,ISL
BGD,LSO
BGD,LTU
BGD,LUX
BGD,PAN
BGD,SEN
BGD,TGO
BGR,ARE
BGR,ARM
BGR,AUS
BGR,BEN
BGR,CAF
BGR,COL
BGR,GHA
BGR,HND
BGR,IND
BGR,IRL
BGR,KEN
BGR,KHM
BGR,LBN
BGR,MRT
BGR,MWI
BGR,MYS
BGR,NER
BGR,PER
BGR,PRY
BGR,SLE
BGR,SWE
BGR,SWZ
BGR,THA
BGR,UGA
BGR,USA
BGR,UZB
BHR,AFG
BHR,BFA
BHR,BGR
BHR,BRA
BHR,BWA
BHR,CHE
BHR,CHL
BHR,COG
BHR,COM
BHR,ESP
BHR,GAB
BHR,LTU
BHR,MDG
BHR,MEX
BHR,MLT
BHR,NER
BHR,NLD
BHR,NOR
BHR,NZL
BHR,PRY
BHR,TKM
BIH,AFG
BIH,AGO
BIH,BOL
BIH,CAF
BIH,COL
BIH,COM
BIH,DOM
BIH,ECU
BIH,GAB
BIH,GEO
BIH,GTM
BIH,HND
BIH,IDN
BIH,ISR
BIH,JPN
BIH,KHM
BIH,LUX
BIH,MAR
BIH,MDA
BIH,MDG
BIH,OMN
BIH,PER
BIH,PHL
BIH,PRY
BIH,RWA
BIH,SGP
BLR,AFG
BLR,AUT
BLR,AZE
BLR,BDI
BLR,BEN
BLR,BWA
